"sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.79314275862069,0.142857142857143,0.1,-2.96135398021983,0.594159812231406,0.0868611718569582,-0.376958960653019,-2.94196836449488,3.68e-05,5301405,70311.1141415378,192187.820611462,0,0,0,0,0,-171.344041886712,563239889
0.79314275862069,0.142857142857143,0.1,-2.82635500347704,0.525670184479371,0.0346828641379961,-0.410292922512254,-2.61591110088601,3.68e-05,5301405,70313.5236115598,192187.791441459,0,0,0,0,0,-168.088423601247,1060336306
0.79314275862069,0.142857142857143,0.1,-2.81187319970378,0.531431759115857,0.0333063607180859,-0.426163718572879,-2.60287845998065,3.68e-05,5301405,70314.0128353357,192189.957350548,0,0,0,0,0,-168.107049611885,792429600
0.79314275862069,0.142857142857143,0.1,-13.2891312955743,3.81298138320685,0.659872936947147,4.57823152682815,-5.40877858532333,3.68e-05,5301405,220313.351664147,42187.8484652639,0,0,0,0,0,-263.076268217917,356984911
0.79314275862069,0.142857142857143,0.1,-12.6989932481804,3.35752833084469,0.695051347220753,4.38600284612476,-5.01617717395889,3.68e-05,5301405,220313.461194946,42188.8861297829,0,0,0,0,0,-260.004165767124,744085689
0.79314275862069,0.142857142857143,0.1,-13.8529974881573,4.46912898247268,0.615216442752647,4.19157867019222,-4.69103826658686,3.68e-05,5301405,220312.872536559,42188.5438947048,0,0,0,0,0,-268.036726771707,940845977
0.79314275862069,0.142857142857143,0.1,-13.376378164422,3.61675399995658,0.697802125591087,4.56123845375031,-5.34477005211259,3.68e-05,5301405,220311.380839242,42187.5326492542,0,0,0,0,0,-262.222984226934,982493531
0.79314275862069,0.142857142857143,0.1,-13.2651314376719,4.40865699059188,0.711373270940063,4.28534636725945,-4.76182143772395,3.68e-05,5301405,220314.295318178,42187.6568770289,0,0,0,0,0,-264.265482892976,537897298
0.79314275862069,0.142857142857143,0.1,-11.2721013239391,10.8306658873917,0.730722159942557,4.60254114496868,1.41768121804496,3.67999999999999e-05,5301405,117188.55613723,107813.01310499,0,0,0,0,0,-293.828083422328,488547367
0.79314275862069,0.142857142857143,0.1,-11.2917005611181,11.0085394273624,0.766920228175385,5.04416170461491,1.38272132312916,3.68e-05,5301405,117189.932122486,107815.275920399,0,0,0,0,0,-294.354928837091,368283398
0.79314275862069,0.142857142857143,0.1,-10.9815657048118,10.7969061166412,0.726286233837132,4.67216850821979,1.481221593486,3.68e-05,5301405,117189.955470798,107812.627226086,0,0,0,0,0,-293.855751227429,1058555855
0.79314275862069,0.142857142857143,0.1,-10.8473116218942,11.0949266104981,0.734461022134782,4.99600309260436,1.32354135274919,3.68e-05,5301405,117187.684710698,107811.978020441,0,0,0,0,0,-294.322280862804,749889078
0.79314275862069,0.142857142857143,0.1,-11.6740522527932,10.6741106935374,0.782890026756458,4.17762553816422,1.47575387418401,3.68e-05,5301405,117191.119290483,107810.787339022,0,0,0,0,0,-293.312038972002,371172007
0.79314275862069,0.142857142857143,0.1,-2.81666009190952,0.611588303352502,0.036216271051244,-0.241825746182648,-2.61208272413904,3.68e-05,5301405,267190.183750483,257811.312097219,0,0,0,0,0,-172.614214089772,847700041
0.79314275862069,0.142857142857143,0.1,-2.80644169313029,1.17825830689386,0.127121235378678,0.258783713561064,-1.42096853953647,3.68e-05,5301405,267188.39262352,257812.520757739,0,0,0,0,0,-191.617280830384,679004588
0.79314275862069,0.142857142857143,0.1,-2.79233205754074,0.599607357490303,0.0351177542858725,-0.264806876737717,-2.60233098154095,3.68e-05,5301405,267185.458680739,257812.811755272,0,0,0,0,0,-172.590594465766,269101352
0.79314275862069,0.142857142857143,0.1,-2.35835616674357,1.32285837174238,0.51959574724002,1.55469103701152,-0.975927292656204,3.67999999999999e-05,5301405,267187.321904131,257811.529330656,0,0,0,0,0,-199.301185665404,172537472
0.79314275862069,0.142857142857143,0.1,-2.7955108774587,0.610738833109377,0.0350085123829141,-0.264092416113443,-2.60420767810273,3.68e-05,5301405,267188.741213479,257811.918939856,0,0,0,0,0,-172.624227689561,441011212
0.79314275862069,0.142857142857143,0.1,-3.28934604990258,0.79446770740064,0.367288727201062,-0.176333202795987,-3.18718322633857,3.68e-05,5301405,192187.9019096,32812.3775678268,0,0,0,0,0,-179.906811556645,403462403
0.79314275862069,0.142857142857143,0.1,-3.20188808056832,0.793076352018434,0.272949225969841,-0.138529606584857,-3.27254312690995,3.68e-05,5301405,192188.61566102,32812.6548662295,0,0,0,0,0,-178.466554705094,864253694
0.79314275862069,0.142857142857143,0.1,-3.10207563477041,0.736294395816009,0.170945350243065,-0.307327395368248,-3.10542823680757,3.68e-05,5301405,192187.47197848,32810.340559564,0,0,0,0,0,-175.759860433605,755823811
0.79314275862069,0.142857142857143,0.1,-3.49969860738155,0.946338904036776,0.799766318674106,0.180504864161643,-3.54959455826386,3.68e-05,5301405,192190.165433035,32813.8944715584,0,0,0,0,0,-184.910393718254,388910023
0.79314275862069,0.142857142857143,0.1,-3.85252639599963,1.53571522946673,0.827417094989962,1.66665543889361,-5.22600020353114,3.68000000000001e-05,5301405,192187.319943027,32811.9050558937,0,0,0,0,0,-201.487736644423,20566008
0.79314275862069,0.142857142857143,0.1,-17.0299790308382,113.402537126085,0.0665675920474959,0.245143272362911,-0.453976579310596,3.67999999999999e-05,5301405,42188.407242786,182812.569935215,0,0,0,0,0,-417.204840311111,755608175
0.79314275862069,0.142857142857143,0.1,-17.3387264484169,117.450042372557,0.226215790105931,-1.23254525852465,-0.169165626603479,3.68e-05,5301405,42187.619286554,182814.135158436,0,0,0,0,0,-416.950701596786,816948725
0.79314275862069,0.142857142857143,0.1,-16.5918540235679,114.47302260928,0.0668886376048596,0.00980329852896869,-0.69753038730868,3.68e-05,5301405,42188.1163323151,182812.440098298,0,0,0,0,0,-404.340673021411,337174516
0.79314275862069,0.142857142857143,0.1,-17.6314910933314,126.904950570789,0.031368505911569,0.336095576206641,0.17302178992957,3.68e-05,5301405,42187.9194253525,182813.935857671,0,0,0,0,0,-406.516320071639,260234611
0.79314275862069,0.142857142857143,0.1,-17.3194326118365,124.966179228693,0.117135430546297,-0.532068880012358,0.864704118157051,3.68000000000001e-05,5301405,42187.4048055938,182812.908115579,0,0,0,0,0,-404.615941086546,35375932
0.79314275862069,0.142857142857143,0.1,4.89837545602182,2.10211967842125,0.64678501952156,2.15154966883736,6.40064907525702,3.67999999999999e-05,5301405,154687.252807158,70312.4862156684,0,0,0,0,0,-208.026932716646,841876191
0.79314275862069,0.142857142857143,0.1,4.99433795207096,1.80039517534221,0.407374612040916,3.01145931752757,5.72917988007043,3.68e-05,5301405,154688.693178973,70314.0232993932,0,0,0,0,0,-203.631121805068,861890699
0.79314275862069,0.142857142857143,0.1,3.38785428875948,15.0746060473247,0.476953389756573,-0.183075117966089,4.69085930793545,3.68e-05,5301405,154688.260368512,70313.2290085142,0,0,0,0,0,-328.88899369466,344989214
0.79314275862069,0.142857142857143,0.1,4.79746615945983,1.74827837988486,0.30797863568146,3.10414809540764,5.74083666240357,3.68e-05,5301405,154686.785398217,70311.7983375265,0,0,0,0,0,-202.439107483741,978280527
0.79314275862069,0.142857142857143,0.1,4.50540831202027,1.79013937835755,0.39979319479401,3.16972957904441,5.26660239426595,3.68e-05,5301405,154690.064924597,70312.4648688093,0,0,0,0,0,-203.192496369196,733183242
0.79314275862069,0.142857142857143,0.1,-3.49771972755589,0.807059149769255,0.704692143107459,-0.00229124251481749,-3.21676120852156,3.68e-05,5301405,4689.21719809841,220312.81487627,0,0,0,0,0,-180.421659299172,729545480
0.79314275862069,0.142857142857143,0.1,-3.13232632816389,0.661245342901288,0.283059779798009,-0.249721256457987,-3.166562773534,3.68000000000001e-05,5301405,4687.44607606816,220311.921732557,0,0,0,0,0,-175.201575365761,586596173
0.79314275862069,0.142857142857143,0.1,-3.13695925323365,0.680519708877754,0.32110468292575,-0.234581766489036,-3.20428220525469,3.68e-05,5301405,4691.44761788558,220311.585708408,0,0,0,0,0,-175.830286681209,73385351
0.79314275862069,0.142857142857143,0.1,-3.3049445486177,0.716192593537209,0.4674525300107,-0.171846384398708,-3.18024549341407,3.68e-05,5301405,4688.44519320994,220313.164394751,0,0,0,0,0,-177.861264519718,770121460
0.79314275862069,0.142857142857143,0.1,-3.17530255586555,0.683270295029355,0.342507062883649,-0.252987263834438,-3.16354352286227,3.67999999999999e-05,5301405,4688.74364144296,220313.518078412,0,0,0,0,0,-176.118603314618,583524925
0.79314275862069,0.142857142857143,0.1,-13.7936804782276,115.316176846247,0.0475755990522902,1.26684260953364,-5.39327743900585,3.68e-05,5301405,79687.1996744517,145314.252269342,0,0,0,0,0,-417.14712283657,94335831
0.79314275862069,0.142857142857143,0.1,-14.2010638943405,110.432938617824,0.0269467705741449,1.88733726584714,-5.87383781098532,3.68e-05,5301405,79687.6800100595,145312.190608935,0,0,0,0,0,-408.575873810057,648929588
0.79314275862069,0.142857142857143,0.1,-14.3602041081198,116.704645254409,0.0712111663791927,1.39975089773601,-5.73261184558311,3.68e-05,5301405,79690.3879283785,145313.503714,0,0,0,0,0,-409.236104138917,691468913
0.79314275862069,0.142857142857143,0.1,-14.2109874569347,118.725131056046,0.045429090619077,1.5382867583089,-6.86281799232896,3.68e-05,5301405,79687.9745450812,145312.995896344,0,0,0,0,0,-417.017429000645,879745071
0.79314275862069,0.142857142857143,0.1,-14.6108322679353,119.919359650766,0.112373572677043,0.499321184631901,-5.31895972580355,3.68e-05,5301405,79687.7978883959,145312.528512608,0,0,0,0,0,-416.938553920793,956483611
0.79314275862069,0.142857142857143,0.1,2.14872098596056,1.50869730273677,0.720683534466342,4.94731817778676,2.25468644067687,3.68e-05,5301405,229688.030754819,295311.931977242,0,0,0,0,0,-197.493829069922,161321440
0.79314275862069,0.142857142857143,0.1,2.02654667740687,1.52202119390097,0.80759992244741,5.01495792932893,2.12600191405798,3.68e-05,5301405,229688.116739054,295312.958974885,0,0,0,0,0,-197.735652193028,2375077
0.79314275862069,0.142857142857143,0.1,2.1217218823671,1.5100438130977,0.736562717093174,4.95934772975647,2.20721896431396,3.67999999999999e-05,5301405,229690.891512145,295313.504345242,0,0,0,0,0,-197.535288659598,488434807
0.79314275862069,0.142857142857143,0.1,2.1956114932897,1.50890497382569,0.695682846419986,4.91480520486984,2.31155942062742,3.68e-05,5301405,229687.783805406,295311.186733731,0,0,0,0,0,-197.435812773044,258009011
0.79314275862069,0.142857142857143,0.1,2.13685683588526,1.51356005270619,0.738312936598807,4.95346161409695,2.2347533236333,3.68e-05,5301405,229686.870382147,295311.939133803,0,0,0,0,0,-197.526055478275,833092843
0.79314275862069,0.142857142857143,0.1,-15.7647346696991,10.6795974346404,0.88990541048437,4.74927122216305,2.00560410274725,3.68e-05,5301405,135939.299829375,276563.773821873,0,0,0,0,0,-296.225564743084,597488587
0.79314275862069,0.142857142857143,0.1,-14.4549125301898,10.3650653440128,0.888242538368493,3.47934204308299,2.00700400059262,3.67999999999999e-05,5301405,135935.669344534,276561.815319655,0,0,0,0,0,-294.984449700218,462321814
0.79314275862069,0.142857142857143,0.1,-15.2810176631744,10.5140393801647,0.85148506654689,4.51615664574588,1.85992210307698,3.68e-05,5301405,135936.506191295,276559.755127318,0,0,0,0,0,-295.963415153124,378559330
0.79314275862069,0.142857142857143,0.1,-14.7303324748507,10.7469020919686,0.818766840220319,4.8050202987558,1.69092316233635,3.67999999999999e-05,5301405,135938.212768277,276563.269402226,0,0,0,0,0,-295.94468289437,596145273
0.79314275862069,0.142857142857143,0.1,-14.4959877372787,10.818221781318,0.870744715172903,4.42813968949028,1.72448804836743,3.68e-05,5301405,135937.812838835,276563.535481285,0,0,0,0,0,-295.421517716795,371392066
0.79314275862069,0.142857142857143,0.1,-2.81913062104469,0.574737304606775,0.0318997728375583,-0.325597974541754,-2.57093994960355,3.68e-05,5301405,285936.763683231,126563.435541306,0,0,0,0,0,-171.231377791449,759686441
0.79314275862069,0.142857142857143,0.1,-2.82689530785539,0.586011798566155,0.0328136279177239,-0.327764345647055,-2.59565486582088,3.68000000000001e-05,5301405,285938.662933625,126564.773801784,0,0,0,0,0,-171.221117365672,38790247
0.79314275862069,0.142857142857143,0.1,-2.80954949987071,0.584490195809875,0.0325774062623201,-0.325088748841152,-2.59046616294338,3.68e-05,5301405,285939.23785252,126562.178554272,0,0,0,0,0,-171.223452873099,128747435
0.79314275862069,0.142857142857143,0.1,-2.81674999362772,0.580025179374487,0.0328073038455215,-0.316731202995519,-2.59563069990662,3.68e-05,5301405,285937.278299084,126563.045445517,0,0,0,0,0,-171.226054369705,238326409
0.79314275862069,0.142857142857143,0.1,-2.80984523077423,0.587325036087334,0.0319248307016243,-0.321282983384723,-2.58773325300513,3.67999999999999e-05,5301405,285936.658900299,126563.020507526,0,0,0,0,0,-171.217714560823,118330583
0.79314275862069,0.142857142857143,0.1,-2.82915991942904,1.34368396168645,0.358021756004632,0.735175783404446,-4.64320202731582,3.68e-05,5301405,210937.892483807,201563.022009526,0,0,0,0,0,-193.986667669777,1067858631
0.79314275862069,0.142857142857143,0.1,0.99233718729627,0.0192037193280335,0.141166360272669,0.964062260539529,-6.73697887241221,3.68e-05,5301405,210936.073270199,201562.770083931,0,0,0,0,0,-920.312068543763,111660594
0.79314275862069,0.142857142857143,0.1,-2.48300905549554,2.30173707567558,0.505375913327945,1.59719244491975,-6.86151971325187,3.67999999999999e-05,5301405,210937.903067696,201562.657691073,0,0,0,0,0,-223.445550918664,233777720
0.79314275862069,0.142857142857143,0.1,0.814932157447119,0.0221716297491294,0.1327742009107,1.335151247659,-6.60665908110599,3.68e-05,5301405,210938.466924223,201562.700406932,0,0,0,0,0,-920.346323981706,789131995
0.79314275862069,0.142857142857143,0.1,-2.65848289929508,1.42485932834749,0.492310160337292,0.782066607293453,-4.9743801861342,3.68e-05,5301405,210936.602746924,201563.034918092,0,0,0,0,0,-197.500965417511,201310169
0.79314275862069,0.142857142857143,0.1,-9.42958736616932,5.2854173967175,0.599696592224636,-1.45498254989347,1.81739504127615,3.67999999999999e-05,5301405,60938.1334945925,51563.7592138122,0,0,0,0,0,-280.000668257287,788295553
0.79314275862069,0.142857142857143,0.1,-7.95910003858614,2.86512970658992,0.691512324442434,0.064079044652561,0.18793466879649,3.68e-05,5301405,60939.6076652013,51561.712333499,0,0,0,0,0,-242.543453155615,774309323
0.79314275862069,0.142857142857143,0.1,-9.03861813432478,4.09651195576698,0.575516982096965,-0.776411683591002,1.67565504467866,3.68e-05,5301405,60937.2209686466,51562.6703922653,0,0,0,0,0,-273.058446149811,324948307
0.79314275862069,0.142857142857143,0.1,-7.62218904508143,2.34506133921225,0.566825595290207,0.293459451541983,-0.0624052559628457,3.68e-05,5301405,60937.9640593807,51562.9887066586,0,0,0,0,0,-239.54897979178,647700826
0.79314275862069,0.142857142857143,0.1,-7.63388906112095,3.07522089195423,0.749331490800818,0.216397338814779,0.547547781970249,3.68e-05,5301405,60937.1830577488,51562.4610713764,0,0,0,0,0,-241.418439444662,530823917
0.79314275862069,0.142857142857143,0.1,-0.904334660124771,22.6684013350965,0.203425295701883,0.0997391153035546,5.67315909857509,3.68e-05,5301405,173438.041910245,164060.546057728,0,0,0,0,0,-353.273041593472,779917251
0.79314275862069,0.142857142857143,0.1,-1.42149058945245,24.6467157853677,0.27580215082497,-0.728865463512977,4.69034537566313,3.68e-05,5301405,173437.866246707,164062.786864802,0,0,0,0,0,-366.518796999946,947643854
0.79314275862069,0.142857142857143,0.1,-1.05015055864193,18.7169041378471,0.438751639748871,-0.840883787227555,5.16641838070493,3.68e-05,5301405,173437.722075819,164063.740120814,0,0,0,0,0,-351.595093990979,363877453
0.79314275862069,0.142857142857143,0.1,-1.31755323570778,27.7148199796135,0.229841370301004,-0.88310339547149,4.22975264309224,3.68e-05,5301405,173438.189043705,164062.61443199,0,0,0,0,0,-371.868468805889,581671580
0.79314275862069,0.142857142857143,0.1,-1.32445956113451,12.0538753953802,0.262221752696258,-0.595242330243616,5.09980772080425,3.68e-05,5301405,173437.410389988,164062.846147311,0,0,0,0,0,-385.762928111095,828688188
0.79314275862069,0.142857142857143,0.1,-10.0563791149942,10.1999013875605,0.829683481605689,2.7809452888971,1.11377653086648,3.68e-05,5301405,23438.3376974347,14061.9999490455,0,0,0,0,0,-290.676274877037,184003838
0.79314275862069,0.142857142857143,0.1,-9.37141368835939,10.1548757286694,0.812619793780132,2.64849476604494,0.718147240573959,3.67999999999999e-05,5301405,23437.3872263906,14062.4771415624,0,0,0,0,0,-290.075610999687,610265035
0.79314275862069,0.142857142857143,0.1,-9.44319099126285,9.92784582507779,0.857203485172155,2.1171189393747,0.573554594014685,3.68e-05,5301405,23437.3144390098,14062.2256318229,0,0,0,0,0,-289.883898283793,136359835
0.79314275862069,0.142857142857143,0.1,-10.8312753144062,10.3859394451226,0.730110831425055,3.10103181969583,-0.438519134581363,3.68e-05,5301405,23440.0328725858,14064.7269596562,0,0,0,0,0,-295.484931290201,422929125
0.79314275862069,0.142857142857143,0.1,-9.8714672479099,10.1498810019625,0.773225089442647,2.63302907327271,1.80027608612027,3.68e-05,5301405,23440.032656971,14063.7864753468,0,0,0,0,0,-289.62960281778,682373085
0.79314275862069,0.142857142857143,0.1,-2.82908934187676,0.553066212506602,0.0379435724513516,-0.344970787378051,-2.68064368149499,3.68e-05,5301405,98437.4306569859,239062.777352573,0,0,0,0,0,-169.165900111264,506221736
0.79314275862069,0.142857142857143,0.1,-2.80295951363524,0.549079311511246,0.0332403640770919,-0.372932101648457,-2.59488450757756,3.68e-05,5301405,98437.7939597473,239061.837125494,0,0,0,0,0,-169.102907364922,200261395
0.79314275862069,0.142857142857143,0.1,-2.8222396935303,0.557018692259246,0.0341804947617568,-0.350190259595829,-2.61905029640411,3.68e-05,5301405,98436.9955268813,239062.469227275,0,0,0,0,0,-169.100874809035,248363692
0.79314275862069,0.142857142857143,0.1,-2.86055350923613,0.57433116429504,0.0424485069909273,-0.344034960741301,-2.72594876563077,3.68e-05,5301405,98437.7218243154,239064.285530939,0,0,0,0,0,-169.446426283633,792311859
0.79314275862069,0.142857142857143,0.1,-2.83348413029568,0.548325571472094,0.0393757660209492,-0.359645083932355,-2.68064457695439,3.68e-05,5301405,98437.6875599309,239062.179187263,0,0,0,0,0,-169.228575327612,438148939
0.79314275862069,0.142857142857143,0.1,0.920944620257181,1.59915769257558,0.444695006579115,6.08112121153678,5.44635346151701,3.68e-05,5301405,248436.598835403,89063.4582989326,0,0,0,0,0,-198.838815173889,632206729
0.79314275862069,0.142857142857143,0.1,1.13530554273665,1.65361759025611,0.377002482842661,6.83887905407912,5.01464191361462,3.68e-05,5301405,248438.62793995,89062.4165847757,0,0,0,0,0,-200.029790671223,294142060
0.79314275862069,0.142857142857143,0.1,0.864381884289148,1.60118828974898,0.461279459157468,6.2433183539016,5.32781763417286,3.68e-05,5301405,248435.397689115,89063.4994010629,0,0,0,0,0,-198.890490970587,682520408
0.79314275862069,0.142857142857143,0.1,1.3251382796559,1.62528229637858,0.369872661341177,5.84120295626773,5.26903263884314,3.68e-05,5301405,248438.330069528,89063.7711390685,0,0,0,0,0,-199.416214584892,898966646
0.79314275862069,0.142857142857143,0.1,5.34147101168255,1.87315780979649,0.275082306732864,7.29462362465281,5.7469603867488,3.68e-05,5301405,248438.338287817,89062.6419442916,0,0,0,0,0,-205.45673638385,475965660
0.79314275862069,0.142857142857143,0.1,-7.01823023455187,1.98578459441077,0.781324236360894,1.62807266980916,-2.11403306360128,3.68000000000001e-05,5301405,110157.103057203,203909.070623451,0,0,0,0,0,-219.033751956485,429486223
0.79314275862069,0.142857142857143,0.1,-5.04442945684957,1.46938125177971,0.833010540975174,1.17580313510744,-2.73906945827977,3.68e-05,5301405,110156.346888832,203905.648703761,0,0,0,0,0,-198.902147572832,571270214
0.79314275862069,0.142857142857143,0.1,-7.4134089674767,2.4550938436704,0.604738617975952,2.44214667224195,-3.34688560071383,3.68e-05,5301405,110159.431770484,203906.250179003,0,0,0,0,0,-231.095080702395,954932562
0.79314275862069,0.142857142857143,0.1,-4.54042372788319,1.33461787259432,0.663551979713721,1.03103996708964,-3.28026375597296,3.68e-05,5301405,110155.759884979,203906.759897633,0,0,0,0,0,-194.434014636364,820912366
0.79314275862069,0.142857142857143,0.1,-5.21344574042211,1.45666297689378,0.713911604080661,1.38783495751707,-2.89965529503236,3.68e-05,5301405,110157.080025399,203905.222138699,0,0,0,0,0,-200.657803669171,604651963
0.79314275862069,0.142857142857143,0.1,2.63884979616301,1.65518134898723,0.253452416855154,4.20362419325506,6.97094735120652,3.68e-05,5301405,260155.541972488,53907.676894793,0,0,0,0,0,-200.253282461516,695088135
0.79314275862069,0.142857142857143,0.1,2.71006295229774,1.65414865039546,0.248966726187424,4.17797606447874,6.8248733264739,3.68e-05,5301405,260157.973807036,53906.6668729985,0,0,0,0,0,-200.336503015472,403491855
0.79314275862069,0.142857142857143,0.1,3.17529530179801,1.67289299712923,0.235296200719128,3.84189484175739,6.69659028870222,3.68e-05,5301405,260156.675070244,53906.8974335527,0,0,0,0,0,-200.655361450325,155643881
0.79314275862069,0.142857142857143,0.1,2.59549469374085,1.65419262424533,0.254168169742424,4.28148088046338,6.71981908938217,3.68e-05,5301405,260154.811175116,53906.9052764401,0,0,0,0,0,-200.27517699168,460031772
0.79314275862069,0.142857142857143,0.1,2.80046453455241,1.66062940563549,0.252765830091158,4.1102313616077,6.64402302557089,3.68e-05,5301405,260156.354231815,53907.7190306111,0,0,0,0,0,-200.455672180304,311237018
0.79314275862069,0.142857142857143,0.1,-2.2676742692809,1.33776321695743,0.257367329191796,1.41681209446,-0.971380723749867,3.67999999999999e-05,5301405,185156.562484268,278906.701626889,0,0,0,0,0,-198.895668161959,667591823
0.79314275862069,0.142857142857143,0.1,-2.63922874598976,1.21930439722947,0.164980597987605,0.351711074157412,-1.27304424271326,3.68e-05,5301405,185156.738396911,278907.067064768,0,0,0,0,0,-193.231873820729,180513009
0.79314275862069,0.142857142857143,0.1,-2.50546993726915,1.16682739554855,0.145451298744368,0.470868561960689,-1.2376934330079,3.68e-05,5301405,185156.826859889,278908.27906602,0,0,0,0,0,-193.57291819327,331041571
0.79314275862069,0.142857142857143,0.1,2.39466133527182,1.50332236002093,0.495701135595294,4.78045381726073,2.50844098761495,3.68e-05,5301405,185156.735268326,278908.084030851,0,0,0,0,0,-197.274213249116,185139104
0.79314275862069,0.142857142857143,0.1,2.23938902509422,1.50610623039704,0.441450007094196,4.88890760168814,2.24778615629363,3.68e-05,5301405,185156.221412233,278905.649897488,0,0,0,0,0,-197.832412746831,350899714
0.79314275862069,0.142857142857143,0.1,-13.3338468458803,0.00759248115455226,0.143436894994833,-1.997585627264,-6.7008423083168,3.68000000000001e-05,5301405,35156.6738301338,128906.661131836,0,0,0,0,0,-983.948054923488,379205490
0.79314275862069,0.142857142857143,0.1,-13.5138713642837,0.0075249076127149,0.143626659741428,-1.96104795277653,-6.73115709514567,3.68e-05,5301405,35157.0849645676,128906.662594473,0,0,0,0,0,-983.94041520559,510546474
0.79314275862069,0.142857142857143,0.1,-13.4935800397161,0.00797641376633208,0.142963484069436,-2.01509828185229,-6.39240604639388,3.68e-05,5301405,35157.4915921976,128906.700411921,0,0,0,0,0,-983.97083863483,94258151
0.79314275862069,0.142857142857143,0.1,-13.44071173565,0.00828382018888485,0.143230406668522,-1.76625820831563,-6.57559154154903,3.68e-05,5301405,35156.7658678301,128906.639461235,0,0,0,0,0,-983.971891197441,385321308
0.79314275862069,0.142857142857143,0.1,-13.1525651245679,0.00760848988052537,0.14344245219277,-2.3044923504118,-6.64174278436705,3.68e-05,5301405,35157.1701062549,128907.049156192,0,0,0,0,0,-983.946909546233,68067738
0.79314275862069,0.142857142857143,0.1,-2.80349376926594,0.584659756336518,0.034991860881804,-0.288162210818037,-2.60556787815942,3.68e-05,5301405,222656.907631655,241406.887850699,0,0,0,0,0,-171.582124740603,434369987
0.79314275862069,0.142857142857143,0.1,-2.83244632892972,0.593139686958781,0.0376228852607702,-0.265084685441791,-2.65797861745715,3.68000000000001e-05,5301405,222656.498108594,241406.162418814,0,0,0,0,0,-171.604183784217,215967272
0.79314275862069,0.142857142857143,0.1,-2.82239328265459,0.590985767200527,0.033952326157242,-0.273035139360504,-2.58707030773124,3.68e-05,5301405,222656.165960574,241406.036675122,0,0,0,0,0,-171.561094880492,95159216
0.79314275862069,0.142857142857143,0.1,-2.7962845522968,0.586715958326852,0.0339154306618118,-0.294269512348453,-2.59700719997841,3.68e-05,5301405,222657.673239921,241406.596448831,0,0,0,0,0,-171.536108851619,42519128
0.79314275862069,0.142857142857143,0.1,-2.7967313345038,0.590385893955798,0.0334651457595965,-0.279963698951762,-2.59956352224436,3.68e-05,5301405,222656.962166799,241407.123617962,0,0,0,0,0,-171.585609040021,817698222
0.79314275862069,0.142857142857143,0.1,-7.20543073959349,8.45091700190767,0.568245034463108,1.68476101162935,0.491670032351807,3.68e-05,5301405,72659.5523375169,91407.2024291744,0,0,0,0,0,-273.318382674863,398674492
0.79314275862069,0.142857142857143,0.1,-8.18194626791347,9.78433751558577,0.778196501939991,1.88311751847943,0.55831899875391,3.68e-05,5301405,72657.1926811784,91407.260887315,0,0,0,0,0,-286.720280469308,324409944
0.79314275862069,0.142857142857143,0.1,-8.36807837339685,9.64497582759444,0.703914621357945,2.00588861933084,1.33374806910322,3.68e-05,5301405,72656.6944935937,91406.101172462,0,0,0,0,0,-282.49337008171,446388299
0.79314275862069,0.142857142857143,0.1,-7.86416106658683,8.38860114175192,0.698135852716695,1.80981950917364,0.701335378477009,3.68e-05,5301405,72659.3507424276,91408.0688676312,0,0,0,0,0,-278.70895448246,724862236
0.79314275862069,0.142857142857143,0.1,-7.76899689440469,7.55232341588486,0.73867400393397,2.10546229355112,1.09866370938595,3.68e-05,5301405,72657.9462704002,91406.6841411123,0,0,0,0,0,-271.592938526094,724376367
0.79314275862069,0.142857142857143,0.1,-14.5996770291971,10.6100891088157,0.715415497848705,3.63458776508651,-0.650852897177164,3.68e-05,5301405,147656.104024414,166406.814174881,0,0,0,0,0,-298.039451855634,598703895
0.79314275862069,0.142857142857143,0.1,-14.583489727036,6.80471299818492,0.541703781751973,2.76027520628688,-1.04409885429908,3.67999999999999e-05,5301405,147656.353246346,166406.698989558,0,0,0,0,0,-287.625853138934,485636933
0.79314275862069,0.142857142857143,0.1,-13.8813729897415,10.5242732544194,0.670422027472942,3.00320379044047,0.835905952064746,3.68e-05,5301405,147657.349958038,166405.97461257,0,0,0,0,0,-296.120530665127,374871701
0.79314275862069,0.142857142857143,0.1,-15.2411565297236,10.5386957986135,0.727142617031707,3.38502378881834,0.355404201948809,3.68000000000001e-05,5301405,147653.721483161,166406.796775463,0,0,0,0,0,-297.815056637704,36269904
0.79314275862069,0.142857142857143,0.1,-15.3568320584965,10.68264598785,0.536296748113004,2.82068205887025,-0.405527051748617,3.68e-05,5301405,147654.877653204,166408.368971978,0,0,0,0,0,-300.653150002863,736571556
0.79314275862069,0.142857142857143,0.1,-5.80251197017776,13.924997191836,0.359728978687687,6.90456733487519,-7.4015590333924,3.68e-05,5301405,297655.741709372,16404.8426580853,0,0,0,0,0,-310.019467506283,569524692
0.79314275862069,0.142857142857143,0.1,-5.00867794187568,12.9109150089091,0.47926342691879,6.34506928549397,-7.39820229329252,3.68e-05,5301405,297653.406782526,16409.1301071982,0,0,0,0,0,-311.42319065266,329945649
0.79314275862069,0.142857142857143,0.1,-5.60217289320342,15.765594714042,0.242965685650201,6.79651749316455,-6.8674184070372,3.68e-05,5301405,297656.353359362,16408.3426481483,0,0,0,0,0,-314.240196081565,9420233
