"","time","R_eff_median","R_eff_low_Q","R_eff_high_Q","combo_num"
"229",761,1.3927229048814,0.863535983310727,1.7073732894534,9
"230",790,1.19104224193947,0.740097173034221,1.43442350164541,9
"231",821,0.890959336752781,0.55757404476343,1.07588029029371,9
"232",851,0.644585298831851,0.404054087055408,0.776832542651949,9
"233",882,0.470803596292579,0.295519087376315,0.565124248606886,9
"234",912,0.374316119816199,0.235204197835243,0.448349886279146,9
"235",151,0.636011963420022,0.628647049592866,0.641054063645613,10
"236",181,0.504557054654323,0.496782979249307,0.511393949702987,10
"237",212,0.4579782396916,0.449695932877084,0.464560149619291,10
"238",243,0.499686786654666,0.490500080000936,0.506995341047155,10
"239",273,0.659194057667646,0.646978730771989,0.66876662285093,10
"240",304,0.975255749833052,0.957199204673279,0.989449649695118,10
"241",334,1.40188314161245,1.37565751275442,1.42222287131524,10
"242",365,1.76921743224292,1.73245400326934,1.79548408927962,10
"243",396,1.74061392552842,1.68264028994432,1.77803231191151,10
"244",424,1.40723104977924,1.26949129476059,1.46713258237765,10
"245",455,0.946440402261763,0.769857636701113,1.02971517558514,10
"246",485,0.637709294923103,0.502609447736481,0.71705214512398,10
"247",516,0.458839429105755,0.360418258942805,0.519238813839391,10
"248",546,0.367951071087686,0.289180453172515,0.417609865977742,10
"249",577,0.33565284610657,0.263983293558716,0.38108939473081,10
"250",608,0.367026509947553,0.28887980989365,0.416684910803684,10
"251",638,0.48486137126902,0.381845411566039,0.550384352030484,10
"252",669,0.718338279098661,0.56601026078971,0.815242482532716,10
"253",699,1.03449005705765,0.815533211349799,1.1737498250569,10
"254",730,1.31239559136088,1.03515730949424,1.48847982968059,10
"255",761,1.31988960968902,1.04178444962838,1.49597610673837,10
"256",790,1.11658084949056,0.882059596724167,1.26431235086248,10
"257",821,0.835525314476642,0.660634443167604,0.94455390793726,10
"258",851,0.607541974062688,0.480699554512101,0.686036619871058,10
"259",882,0.451024888900616,0.357064427364583,0.508960643457023,10
"260",912,0.366358808561375,0.290164632548981,0.413281185746549,10
"261",151,0.635771593748099,0.630440553676479,0.639547463731369,11
"262",181,0.506033612655754,0.499606123273999,0.51026190529425,11
"263",212,0.460054341721505,0.454059126011902,0.464846095703952,11
"264",243,0.502253544734321,0.495632661747333,0.507698120790953,11
"265",273,0.661873107976526,0.653100981277231,0.669146390319034,11
"266",304,0.977104972126606,0.964009075178135,0.987698259692014,11
"267",334,1.40050127433145,1.38166814469753,1.41612141499677,11
"268",365,1.76293777664812,1.73825338384833,1.78348679778537,11
"269",396,1.73057098862957,1.69070280891774,1.75927473655389,11
"270",424,1.38512626789056,1.29360872372299,1.447480373015,11
"271",455,0.932043227001196,0.79982602192506,1.02637752056567,11
"272",485,0.627324976744086,0.528289264531469,0.714125794465029,11
"273",516,0.45194704056284,0.376502961947907,0.517846453283148,11
"274",546,0.363361375568273,0.301629908174485,0.416511628363244,11
"275",577,0.332096107778203,0.275693824408312,0.380664712914828,11
"276",608,0.363465696845906,0.301851789460631,0.416468007171322,11
"277",638,0.479702508653619,0.398546404345789,0.549515124980812,11
"278",669,0.709079128846466,0.589359937744164,0.812063786424273,11
"279",699,1.01849022405447,0.846867245487372,1.16607310997822,11
"280",730,1.28899766098635,1.07225933555939,1.47510236195571,11
"281",761,1.29453184225538,1.07752556620676,1.48011385417537,11
"282",790,1.09460501832924,0.911945499633627,1.24911885789685,11
"283",821,0.819436302549555,0.683402921679201,0.931542614912496,11
"284",851,0.596717369258435,0.498004361369727,0.676471256018422,11
"285",882,0.444031274457651,0.370776086709342,0.502683272132721,11
"286",912,0.361573466515072,0.302038140799142,0.409106592287724,11
"287",151,0.572006565576767,0.567095693802464,0.575533322939093,12
"288",181,0.454590759991787,0.449033909648616,0.458247559260227,12
"289",212,0.417476384280569,0.412039379078954,0.421318865376069,12
"290",243,0.466453486845635,0.460359894893088,0.47083847070732,12
"291",273,0.63590560325141,0.627513613323372,0.641883344996222,12
"292",304,0.975184496260824,0.962237937748458,0.984325606332117,12
"293",334,1.44047825576764,1.42117281311011,1.45376252146802,12
"294",365,1.83762694071199,1.81225548224956,1.85360652214083,12
"295",396,1.7860138298851,1.75132280743783,1.80809406908786,12
"296",424,1.40261314596089,1.32798631233143,1.45165389707439,12
"297",455,0.919152887672225,0.829697779919045,1.00184705765201,12
"298",485,0.607364252549992,0.529302320013575,0.681347309459515,12
"299",516,0.431146507506733,0.372643533988956,0.488394948109204,12
"300",546,0.344883708096007,0.298245324867696,0.391850467067233,12
