"b_3","gamma","mu_EI","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.206896551724139,0.142857142857143,0.1,0.445417890625,1.78186194320671,0.941472658242382,5.43230791327509,1.85341674912417,3.68e-05,5301405,110154.692389495,203906.395582012,0,0,0,0,0,-210.042217883469,6249851
0.206896551724139,0.142857142857143,0.1,0.945322890625,1.6607205245595,0.69968824413065,5.55847475300373,6.45921333743877,3.68e-05,5301405,260157.582923981,53906.0944538898,0,0,0,0,0,-202.48337278684,917635945
0.206896551724139,0.142857142857143,0.1,0.945322890625,1.60413129666618,0.436162291044559,6.88365430523362,6.88603540708991,3.68e-05,5301405,260157.11415434,53907.2271943166,0,0,0,0,0,-199.073132606543,282068438
0.206896551724139,0.142857142857143,0.1,0.945322890625,2.13471618286961,0.63344733234169,4.75933675545755,4.37332519609141,3.68e-05,5301405,260157.070845941,53905.0603767697,0,0,0,0,0,-218.809338552647,292091684
0.206896551724139,0.142857142857143,0.1,0.945322890625,1.61062474365898,0.528538619842837,6.72634720205502,6.01837496428827,3.68e-05,5301405,260156.73090056,53906.2506829514,0,0,0,0,0,-199.416818304539,278100114
0.206896551724139,0.142857142857143,0.1,0.945322890625,1.60736183449183,0.470871371255549,6.8758091349723,6.53797110062505,3.68e-05,5301405,260156.59216943,53909.4627623798,0,0,0,0,0,-199.156364393675,951071142
0.206896551724139,0.142857142857143,0.1,0.695370390625,1.77005824351414,0.835014369069215,5.42259631119767,2.04601451242081,3.68e-05,5301405,185153.267353322,278908.28310496,0,0,0,0,0,-210.576945805332,273576959
0.206896551724139,0.142857142857143,0.1,0.695370390625,1.76201613077302,0.867624996993345,5.48565983086632,1.91835212403709,3.68e-05,5301405,185157.003767392,278907.429201397,0,0,0,0,0,-210.154572411123,376329831
0.206896551724139,0.142857142857143,0.1,0.695370390625,1.75297604527895,0.860081750438711,5.47838813137827,1.93743019337763,3.68e-05,5301405,185156.293019863,278907.15058848,0,0,0,0,0,-210.255924348276,897378899
0.206896551724139,0.142857142857143,0.1,0.695370390625,1.76556166640993,0.896864493846222,5.48788284805533,1.87017992639807,3.68e-05,5301405,185154.752873419,278908.571001732,0,0,0,0,0,-209.912388054455,528156816
0.206896551724139,0.142857142857143,0.1,0.695370390625,1.81965491553097,0.774944744941327,5.45637666266683,2.00001389612664,3.68e-05,5301405,185155.988932089,278906.791606801,0,0,0,0,0,-211.231341010969,957037859
0.206896551724139,0.142857142857143,0.1,0.195465390625,3.47050916461194,0.842621483127827,-2.02487224467596,-5.85022297643964,3.68e-05,5301405,35156.9570018474,128906.831444853,0,0,0,0,0,-252.891512051862,434399841
0.206896551724139,0.142857142857143,0.1,0.195465390625,3.935681550317,0.652899917570588,-2.34786315140907,-5.43012335693768,3.68e-05,5301405,35159.0560931551,128905.399145944,0,0,0,0,0,-258.208203387662,6142384
0.206896551724139,0.142857142857143,0.1,0.195465390625,3.63231610418918,0.873460853028421,-2.13190157879066,-5.80741735639607,3.68e-05,5301405,35157.2152300212,128906.838736145,0,0,0,0,0,-251.873009109134,39450981
0.206896551724139,0.142857142857143,0.1,0.195465390625,3.8586723346887,0.738850678871073,-2.13380705551837,-5.73085679905073,3.67999999999999e-05,5301405,35156.4528562871,128905.677319332,0,0,0,0,0,-255.681535465712,90818709
0.206896551724139,0.142857142857143,0.1,0.195465390625,3.78276945492354,0.746484427024973,-2.10652917690658,-5.70603979210253,3.67999999999999e-05,5301405,35158.2138191835,128904.651772486,0,0,0,0,0,-255.250380432764,635614453
0.206896551724139,0.142857142857143,0.1,0.820346640625,4.29122113918547,0.198270193981774,-2.12593912377739,-4.79516116092252,3.68000000000001e-05,5301405,222655.72778392,241406.001197047,0,0,0,0,0,-271.706713629503,834766910
0.206896551724139,0.142857142857143,0.1,0.820346640625,5.00896936709198,0.228609553793089,-1.53388115469019,-5.79530209337764,3.68e-05,5301405,222653.60673621,241407.714524593,0,0,0,0,0,-272.175033064666,684062801
0.206896551724139,0.142857142857143,0.1,0.820346640625,6.54195866914613,0.0918860565226656,-1.7798313820851,-5.54717789878813,3.68e-05,5301405,222658.130631501,241405.90322018,0,0,0,0,0,-288.293444771142,897787537
0.206896551724139,0.142857142857143,0.1,0.820346640625,4.64868841810302,0.207414541643153,-2.34708036917797,-4.89438971293135,3.68e-05,5301405,222656.809464141,241405.789835423,0,0,0,0,0,-271.390710822418,835186432
0.206896551724139,0.142857142857143,0.1,0.820346640625,4.04245329056578,0.260999183706381,-1.99798814013143,-5.04694786056828,3.68e-05,5301405,222659.164535542,241407.766285244,0,0,0,0,0,-266.234003453131,895065864
0.206896551724139,0.142857142857143,0.1,0.320441640625,1.78618902023138,0.946487426525772,5.41250758882381,1.85348512058411,3.68e-05,5301405,72655.5678801178,91407.7505715865,0,0,0,0,0,-210.068160752964,946614227
0.206896551724139,0.142857142857143,0.1,0.320441640625,1.81710187103754,0.956167590475963,5.42926134044361,1.81567924227557,3.68e-05,5301405,72655.9445277279,91406.7463895383,0,0,0,0,0,-209.991126668039,623494156
0.206896551724139,0.142857142857143,0.1,0.320441640625,1.79123426973347,0.970886399220316,5.43850914891502,1.82641536589734,3.68e-05,5301405,72657.1241300991,91408.443162613,0,0,0,0,0,-209.86713140262,786955721
0.206896551724139,0.142857142857143,0.1,0.320441640625,1.80643190972007,0.960974516874711,5.45266469278313,1.80370038956898,3.68e-05,5301405,72657.347238039,91405.1476027449,0,0,0,0,0,-209.951535851223,237743455
0.206896551724139,0.142857142857143,0.1,0.320441640625,1.79719463505094,0.959845959474943,5.41941866362213,1.84790126524134,3.67999999999999e-05,5301405,72657.1235039422,91405.7361561735,0,0,0,0,0,-209.94707887598,1002174340
0.206896551724139,0.142857142857143,0.1,0.070489140625,3.46135944198264,0.907927132023477,4.3254116075996,-1.63279671149376,3.68e-05,5301405,147656.386611894,166406.391895627,0,0,0,0,0,-245.824932431116,673152723
0.206896551724139,0.142857142857143,0.1,0.070489140625,3.33041963023586,0.895068271441758,4.66464589477675,-1.58633534514567,3.68e-05,5301405,147655.267051624,166405.600989051,0,0,0,0,0,-246.170259136269,934584043
0.206896551724139,0.142857142857143,0.1,0.070489140625,3.35292321292621,0.910659588443616,4.73406050594669,-1.55879733358678,3.68e-05,5301405,147657.308087973,166406.204803978,0,0,0,0,0,-245.771278988756,21057344
0.206896551724139,0.142857142857143,0.1,0.070489140625,3.36244986114428,0.91615155476435,5.19191589326171,-1.53719127761407,3.68e-05,5301405,147654.42014539,166405.815781051,0,0,0,0,0,-246.407619912776,983012160
0.206896551724139,0.142857142857143,0.1,0.070489140625,3.45406413196028,0.884222264136628,5.17618001145984,-1.49508243345016,3.68e-05,5301405,147658.14716065,166406.290116475,0,0,0,0,0,-246.861676547019,42566798
0.206896551724139,0.142857142857143,0.1,0.570394140625,16.8459875289429,0.614014165491375,10.7429105510358,-6.59337015838106,3.68e-05,5301405,297654.50387959,16408.169215406,0,0,0,0,0,-325.353001068106,625959883
0.206896551724139,0.142857142857143,0.1,0.570394140625,16.8346231621112,0.649536067757852,9.39388014634122,-6.32630545975161,3.68e-05,5301405,297656.692256813,16407.4637663873,0,0,0,0,0,-328.309033962473,559893539
0.206896551724139,0.142857142857143,0.1,0.570394140625,12.3488453011567,0.657247316727963,9.40232904528199,-5.3983752318401,3.67999999999999e-05,5301405,297655.987446214,16406.7276065484,0,0,0,0,0,-321.242707932926,109996574
0.206896551724139,0.142857142857143,0.1,0.570394140625,17.122931087792,0.570306933926169,8.89407727068079,-5.57789684668197,3.68e-05,5301405,297656.90472153,16407.6672616702,0,0,0,0,0,-329.46245953311,426206950
0.206896551724139,0.142857142857143,0.1,0.570394140625,10.3043734452383,0.74633197252321,10.463812156633,-5.09114503776157,3.68e-05,5301405,297658.102460511,16408.1971449568,0,0,0,0,0,-309.350759654436,646019236
1.03448275862069,0.142857142857143,0.1,0.60944921875,18.2768086124759,0.664058863687905,7.05819384039664,-4.50832903229052,3.68e-05,5301405,14064.167024118,60938.8432161205,0,0,0,0,0,-328.040478886832,559628700
1.03448275862069,0.142857142857143,0.1,0.60944921875,1.62249216029414,0.82504254615703,5.30284861886988,1.81754303006355,3.68e-05,5301405,14064.8274149816,60936.8812481272,0,0,0,0,0,-202.614362482177,695719889
1.03448275862069,0.142857142857143,0.1,0.60944921875,11.1136421818787,0.52242606964431,6.78090929135416,-2.95567676361726,3.68e-05,5301405,14062.8095694856,60938.3393313376,0,0,0,0,0,-310.118382493195,408472202
1.03448275862069,0.142857142857143,0.1,0.60944921875,2.32836395766766,0.704436246196392,5.86451948778699,0.367588015409903,3.68e-05,5301405,14064.4542214422,60936.6443005401,0,0,0,0,0,-219.099385140747,390433506
1.03448275862069,0.142857142857143,0.1,0.60944921875,3.08386913453666,0.707998627452253,6.12195872953159,-0.375539813539406,3.68e-05,5301405,14063.7292454399,60940.3522578647,0,0,0,0,0,-234.2681634765,817880983
1.03448275862069,0.142857142857143,0.1,0.10954421875,28.0827017720062,0.264065870654313,-0.773423680915544,2.82431747348437,3.68000000000001e-05,5301405,164063.876473517,210937.497523176,0,0,0,0,0,-380.2775453812,520366629
1.03448275862069,0.142857142857143,0.1,0.10954421875,32.8432803729733,0.234423647947995,-1.12149681432236,1.28364585114883,3.68e-05,5301405,164062.581635261,210938.023211291,0,0,0,0,0,-409.073281435181,838830423
1.03448275862069,0.142857142857143,0.1,0.10954421875,20.4584341607496,0.268393851992054,-0.609908333764517,2.41293380717939,3.68e-05,5301405,164063.217245688,210938.613956017,0,0,0,0,0,-390.229077253493,115399250
1.03448275862069,0.142857142857143,0.1,0.10954421875,22.7570663715773,0.299221480827687,-0.935886866543386,1.7648800382303,3.68000000000001e-05,5301405,164063.539391679,210937.385111887,0,0,0,0,0,-400.501031563283,724154957
1.03448275862069,0.142857142857143,0.1,0.10954421875,21.9236364896733,0.660690802909786,-0.755784700209644,1.7475874968181,3.68e-05,5301405,164064.212237374,210937.98931917,0,0,0,0,0,-372.142436570461,613086262
1.03448275862069,0.142857142857143,0.1,0.35949671875,1.62689302041949,0.945467988873776,5.24890649484393,1.85789425548228,3.68e-05,5301405,239061.285492163,135938.873340368,0,0,0,0,0,-202.234367287231,662933758
1.03448275862069,0.142857142857143,0.1,0.35949671875,1.62460590642299,0.930123187586557,5.25072383713149,1.87328207363922,3.68e-05,5301405,239061.103116574,135937.666523356,0,0,0,0,0,-202.306585674304,1060116276
1.03448275862069,0.142857142857143,0.1,0.35949671875,1.62935896015554,0.939254446732734,5.25554421139118,1.8479609337826,3.67999999999999e-05,5301405,239061.710851968,135937.090596599,0,0,0,0,0,-202.255752579978,845084845
1.03448275862069,0.142857142857143,0.1,0.35949671875,1.62719844041938,0.956588238679965,5.25471141265381,1.84473787277258,3.68000000000001e-05,5301405,239062.816912149,135937.820444876,0,0,0,0,0,-202.18012042863,81396221
1.03448275862069,0.142857142857143,0.1,0.35949671875,1.62743718510092,0.935353933475815,5.25820170923127,1.85209511607267,3.68e-05,5301405,239062.538000079,135939.071530692,0,0,0,0,0,-202.279164574846,422052173
1.03448275862069,0.142857142857143,0.1,0.85940171875,8.35478282335617,0.387123608330947,-1.08066691502468,-9.15962004793313,3.68e-05,5301405,89062.398669218,285938.459033661,0,0,0,0,0,-292.031730626606,739949534
1.03448275862069,0.142857142857143,0.1,0.85940171875,8.75978114567827,0.219760377250518,-1.82170197053987,-7.75840361728507,3.68e-05,5301405,89063.3225932251,285937.387017784,0,0,0,0,0,-300.368999017602,961577593
1.03448275862069,0.142857142857143,0.1,0.85940171875,8.43811909419759,0.248964647155782,-1.62850729804392,-7.95576642492109,3.68e-05,5301405,89064.1232280247,285936.088950173,0,0,0,0,0,-298.283724100203,811175844
1.03448275862069,0.142857142857143,0.1,0.85940171875,7.82125065314528,0.350263543083188,-0.642821585204715,-9.44071064682431,3.68000000000001e-05,5301405,89061.9854346386,285939.801688896,0,0,0,0,0,-294.37605759241,974121941
1.03448275862069,0.142857142857143,0.1,0.85940171875,10.4446742463578,0.185413130669963,-1.56209278663878,-7.96689845297509,3.67999999999999e-05,5301405,89064.2345126082,285939.08354495,0,0,0,0,0,-304.270465803597,295943362
1.03448275862069,0.142857142857143,0.1,0.23452046875,4.37622536894669,0.732031777324963,5.18332089919823,-1.66440404451093,3.68e-05,5301405,276563.266383466,98438.2954862539,0,0,0,0,0,-261.875399026345,50335310
1.03448275862069,0.142857142857143,0.1,0.23452046875,4.76890255294458,0.655848232741981,4.68873697604546,-1.81790334655335,3.68e-05,5301405,276564.089071669,98439.6171700194,0,0,0,0,0,-265.797913696954,354013833
1.03448275862069,0.142857142857143,0.1,0.23452046875,4.23862323517527,0.776878133089595,5.29508434554929,-1.67491506164023,3.68000000000001e-05,5301405,276560.959004378,98438.4616950593,0,0,0,0,0,-259.524715702961,960004675
1.03448275862069,0.142857142857143,0.1,0.23452046875,4.68790710230732,0.721261814941762,4.61801752490518,-1.8750965987741,3.68e-05,5301405,276562.443662334,98438.4556867204,0,0,0,0,0,-264.833993263361,723317365
1.03448275862069,0.142857142857143,0.1,0.23452046875,3.22621488285627,0.846072227488872,6.16417057077436,-0.554093761916036,3.68e-05,5301405,276562.863885911,98438.1075502902,0,0,0,0,0,-235.651060734681,571820266
1.03448275862069,0.142857142857143,0.1,0.73442546875,1.59232081803644,0.378820500709561,5.80374688027796,6.40523161688779,3.67999999999999e-05,5301405,126563.236558757,248437.62886715,0,0,0,0,0,-198.638300756666,284224195
1.03448275862069,0.142857142857143,0.1,0.73442546875,1.58633031190817,0.383029349297329,5.81066668504509,6.33880914875261,3.68e-05,5301405,126563.915195257,248436.924505733,0,0,0,0,0,-198.634680787504,997100400
1.03448275862069,0.142857142857143,0.1,0.73442546875,1.58772092645761,0.381258713327587,5.80695857463622,6.4048528906665,3.68e-05,5301405,126563.26507615,248437.484702063,0,0,0,0,0,-198.636838084973,428542120
1.03448275862069,0.142857142857143,0.1,0.73442546875,1.59043996361049,0.379627850561979,5.79650220164314,6.38970397791606,3.68e-05,5301405,126561.976948291,248436.72890332,0,0,0,0,0,-198.639284352635,302184957
1.03448275862069,0.142857142857143,0.1,0.73442546875,1.59118024825243,0.383110583231341,5.81729279519692,6.35114550454993,3.68e-05,5301405,126562.796631507,248438.061888713,0,0,0,0,0,-198.637666959564,454217700
1.03448275862069,0.142857142857143,0.1,0.98437796875,27.8410952084666,0.397672518671427,-1.92942171905381,-1.16102429535893,3.68e-05,5301405,51561.8663573713,23439.7293891388,0,0,0,0,0,-384.937336406331,773299492
1.03448275862069,0.142857142857143,0.1,0.98437796875,29.8084673950744,0.304767120686036,-1.60408460006465,-1.23660878307148,3.68e-05,5301405,51562.2638558284,23439.132236082,0,0,0,0,0,-398.126973345135,336465040
1.03448275862069,0.142857142857143,0.1,0.98437796875,58.3116073591697,0.221497915326012,-2.71192709374357,-0.590230982113524,3.68e-05,5301405,51566.0556476634,23437.6152534527,0,0,0,0,0,-410.476565853826,890931312
1.03448275862069,0.142857142857143,0.1,0.98437796875,61.2976440319218,0.189780409373527,-2.61373808104965,-1.75616621960396,3.67999999999999e-05,5301405,51562.7146937505,23439.9642932007,0,0,0,0,0,-396.041361114042,886313268
1.03448275862069,0.142857142857143,0.1,0.98437796875,42.9938927516917,0.331033558759473,-2.44360588505552,-1.67477060771127,3.68e-05,5301405,51563.8530061628,23438.9632092967,0,0,0,0,0,-386.928420273981,1008906551
1.03448275862069,0.142857142857143,0.1,0.48447296875,28.7367021525787,0.667794803109154,3.68877641759011,-6.83202477468999,3.68e-05,5301405,201562.50073485,173438.783521036,0,0,0,0,0,-365.606787417965,743983943
1.03448275862069,0.142857142857143,0.1,0.48447296875,28.144892535963,0.68206124170202,2.81764374198198,-7.18601257764315,3.68e-05,5301405,201562.684954663,173437.214911923,0,0,0,0,0,-367.300603841469,931820285
1.03448275862069,0.142857142857143,0.1,0.48447296875,35.8539228151701,0.472119732857423,2.12890029217269,-8.12094883142829,3.67999999999999e-05,5301405,201561.541621705,173436.466767714,0,0,0,0,0,-363.849171634157,988422171
1.03448275862069,0.142857142857143,0.1,0.48447296875,29.6174325912431,0.542994111135629,2.80671205294087,-6.82468045195757,3.68e-05,5301405,201562.493445122,173438.422201813,0,0,0,0,0,-370.471891929777,911991227
1.03448275862069,0.142857142857143,0.1,0.48447296875,36.0643071772121,0.536420162014494,2.34545523458205,-7.42410037616394,3.68e-05,5301405,201561.697568187,173437.28434144,0,0,0,0,0,-365.691741428639,550569434
1.03448275862069,0.142857142857143,0.1,0.79691359375,27.3583759784801,0.71365719678898,3.51989654294613,-5.6197894494813,3.68e-05,5301405,32815.3933142519,154689.578200931,0,0,0,0,0,-365.871057649294,149436463
1.03448275862069,0.142857142857143,0.1,0.79691359375,27.9003564891873,0.598395912697101,4.77271045774823,-4.6098572150272,3.68e-05,5301405,32812.7038888948,154690.162585375,0,0,0,0,0,-359.108972118233,614505209
1.03448275862069,0.142857142857143,0.1,0.79691359375,4.30738606136716,0.331492846591918,3.85241731450254,-1.33469547435604,3.67999999999999e-05,5301405,32814.2401848688,154686.507817869,0,0,0,0,0,-273.828326764469,670816563
1.03448275862069,0.142857142857143,0.1,0.79691359375,13.6254654989018,0.546206426180558,5.66908652846554,-3.13250354700373,3.67999999999999e-05,5301405,32815.315756405,154688.086509476,0,0,0,0,0,-313.920845778326,522323633
1.03448275862069,0.142857142857143,0.1,0.79691359375,3.50688395375498,0.559095369729161,5.25684924387083,-1.16125695047219,3.68000000000001e-05,5301405,32812.8991588024,154687.235607562,0,0,0,0,0,-256.601635675332,831824087
1.03448275862069,0.142857142857143,0.1,0.29700859375,27.0937791315375,0.269753559234047,-1.54900511784519,3.75058162807038,3.68e-05,5301405,182812.63537911,4688.15227576858,0,0,0,0,0,-380.007586720273,940381312
1.03448275862069,0.142857142857143,0.1,0.29700859375,27.0833026209253,0.220216868153468,-1.97253644635325,2.43482327487976,3.68e-05,5301405,182813.171914524,4687.82498412197,0,0,0,0,0,-411.717521517204,467965328
1.03448275862069,0.142857142857143,0.1,0.29700859375,36.1099751122528,0.178444182442459,-1.60557050257105,2.48966189588095,3.68e-05,5301405,182813.807998062,4689.45218787604,0,0,0,0,0,-401.361345269207,1043752837
1.03448275862069,0.142857142857143,0.1,0.29700859375,27.8339822404037,0.337506737640189,-2.79771995366609,1.77784202387242,3.68e-05,5301405,182814.16257199,4690.00818961832,0,0,0,0,0,-405.081687538318,502487240
1.03448275862069,0.142857142857143,0.1,0.29700859375,76.9326582324757,0.0601887035782198,-1.18731605276866,3.80196243659611,3.68e-05,5301405,182813.173435178,4687.70060991804,0,0,0,0,0,-406.023619020131,366687891
1.03448275862069,0.142857142857143,0.1,0.04705609375,1.63639925889044,0.93955065436619,5.24200449305843,1.82758868811205,3.68e-05,5301405,257811.918728316,229686.90526297,0,0,0,0,0,-202.393545876127,262755723
1.03448275862069,0.142857142857143,0.1,0.04705609375,1.63710055748201,0.931099804739668,5.23056101150762,1.82088122254196,3.68e-05,5301405,257813.271280713,229689.351512391,0,0,0,0,0,-202.403745656267,529372522
1.03448275862069,0.142857142857143,0.1,0.04705609375,1.64637530260435,0.919432304547703,5.23594504235027,1.81229504115977,3.68e-05,5301405,257811.63793477,229686.783293625,0,0,0,0,0,-202.48334445122,555554706
1.03448275862069,0.142857142857143,0.1,0.04705609375,1.63490107697958,0.923486817692979,5.22473080667394,1.85318484083262,3.68e-05,5301405,257812.310529786,229689.757887226,0,0,0,0,0,-202.467480225764,997023143
1.03448275862069,0.142857142857143,0.1,0.04705609375,1.64171492002489,0.934830513764738,5.23370640297409,1.8252081357131,3.67999999999999e-05,5301405,257813.736630844,229688.431536192,0,0,0,0,0,-202.416226073362,839485010
1.03448275862069,0.142857142857143,0.1,0.54696109375,5.56204537210383,0.697369010787175,-1.91646924101975,-8.13929677907185,3.67999999999999e-05,5301405,107812.666852364,79687.3288919372,0,0,0,0,0,-285.242421663667,764915182
1.03448275862069,0.142857142857143,0.1,0.54696109375,6.80949551433865,0.760075723295403,-1.85756821501351,-8.34618124428511,3.68e-05,5301405,107813.631995922,79689.2690442696,0,0,0,0,0,-283.547784835823,968930832
1.03448275862069,0.142857142857143,0.1,0.54696109375,7.41340153172073,0.685134107656963,-1.67475274631175,-8.86547457649357,3.68e-05,5301405,107813.922111137,79686.2076392431,0,0,0,0,0,-286.426658603966,543588267
1.03448275862069,0.142857142857143,0.1,0.54696109375,5.68820034088587,0.744049686760736,-1.9766691128842,-7.88321772819241,3.68e-05,5301405,107813.719609966,79688.0391128812,0,0,0,0,0,-285.423216202891,910676609
1.03448275862069,0.142857142857143,0.1,0.54696109375,6.6634572769814,0.697854075697941,-1.79242276108773,-8.34085532390334,3.68e-05,5301405,107813.15599371,79688.3640603392,0,0,0,0,0,-283.496435507916,271671008
1.03448275862069,0.142857142857143,0.1,0.42198484375,0.282102835557917,0.00218658206094951,3.35614216973385,-2.65618915778041,3.68e-05,5301405,295313.014948059,267185.4323457,0,0,0,0,0,-788.643989750009,180254312
1.03448275862069,0.142857142857143,0.1,0.42198484375,0.153584270770192,0.0022087868462255,3.11233894583094,-2.62542913554657,3.68e-05,5301405,295314.271121216,267185.33026269,0,0,0,0,0,-789.568274864732,779090955
1.03448275862069,0.142857142857143,0.1,0.42198484375,0.0108497158197452,0.00216149825489533,3.34146343503271,-2.59772128748239,3.68000000000001e-05,5301405,295310.832106102,267188.728270647,0,0,0,0,0,-794.181066323751,780988445
1.03448275862069,0.142857142857143,0.1,0.42198484375,0.263070033617818,0.00221067848087969,3.22457164385338,-2.63845830670496,3.68e-05,5301405,295314.226674787,267188.667833875,0,0,0,0,0,-788.612219033,495945252
1.03448275862069,0.142857142857143,0.1,0.42198484375,0.00903331181269931,0.0767280353479005,2.00452530339907,1.30428159588735,3.68e-05,5301405,295311.938703232,267186.689508964,0,0,0,0,0,-983.859363833626,49420092
1.03448275862069,0.142857142857143,0.1,0.92188984375,1.58970200946556,0.382302312768783,5.81551310583374,6.4302780609051,3.68e-05,5301405,145312.630971564,117189.152768478,0,0,0,0,0,-198.673246327661,293918018
1.03448275862069,0.142857142857143,0.1,0.92188984375,1.58970042649674,0.378611384579181,5.80799460423207,6.47408770829437,3.68e-05,5301405,145312.858949759,117187.915745588,0,0,0,0,0,-198.679058377644,588953447
1.03448275862069,0.142857142857143,0.1,0.92188984375,1.58980066741876,0.381394438768851,5.82445779071119,6.42848460569832,3.68e-05,5301405,145313.119407444,117187.62332675,0,0,0,0,0,-198.677890857243,950359035
1.03448275862069,0.142857142857143,0.1,0.92188984375,1.59153132371805,0.380251136638555,5.81371643440274,6.43717415702721,3.68e-05,5301405,145313.234108636,117188.417899992,0,0,0,0,0,-198.68074642903,709984839
1.03448275862069,0.142857142857143,0.1,0.92188984375,1.58864221485429,0.379927115861485,5.81063344616577,6.44537525723898,3.68000000000001e-05,5301405,145312.956366838,117187.863520241,0,0,0,0,0,-198.676185595785,41130057
1.03448275862069,0.142857142857143,0.1,0.67193734375,29.4203331744905,0.688515293938893,-0.624131381878854,0.459719367880436,3.68e-05,5301405,70313.2675985507,192188.175197477,0,0,0,0,0,-377.847206866208,718495933
1.03448275862069,0.142857142857143,0.1,0.67193734375,21.6663518396769,0.667419594392116,0.135643399017952,2.8431150063675,3.68e-05,5301405,70315.2322361349,192186.728453708,0,0,0,0,0,-350.982859175114,14921857
1.03448275862069,0.142857142857143,0.1,0.67193734375,24.2725615194478,0.691088959665247,0.2272977013012,0.980076202194388,3.68e-05,5301405,70313.1852540946,192186.58710121,0,0,0,0,0,-367.779280071577,530286950
1.03448275862069,0.142857142857143,0.1,0.67193734375,18.6840786879498,0.702789550104844,1.18500616314844,1.68424801799943,3.68e-05,5301405,70313.8205982329,192188.033447468,0,0,0,0,0,-349.746646274784,538615838
1.03448275862069,0.142857142857143,0.1,0.67193734375,26.0118023429176,0.349799338112235,-1.22856803255224,1.46485602190831,3.68e-05,5301405,70312.6921304376,192187.312182941,0,0,0,0,0,-397.131216939755,715385832
1.03448275862069,0.142857142857143,0.1,0.17203234375,11.5579737754492,0.674141136023374,7.40393505173259,-3.51568375524904,3.68e-05,5301405,220314.501668176,42190.5378628712,0,0,0,0,0,-313.116712063045,1056369073
1.03448275862069,0.142857142857143,0.1,0.17203234375,11.5575093029811,0.670899214312192,7.87379403837067,-3.9275724201004,3.68e-05,5301405,220312.409556588,42187.5420630379,0,0,0,0,0,-312.090072777187,1034754938
1.03448275862069,0.142857142857143,0.1,0.17203234375,10.6454248602311,0.718996795831534,6.99960611177132,-3.4962095154065,3.68e-05,5301405,220311.800712388,42190.2646508601,0,0,0,0,0,-310.325057014741,196408813
1.03448275862069,0.142857142857143,0.1,0.17203234375,16.4272553973362,0.701708146070282,8.01885584834867,-5.05599677377638,3.68e-05,5301405,220311.962387627,42188.9206475207,0,0,0,0,0,-324.494697414425,607734316
1.03448275862069,0.142857142857143,0.1,0.17203234375,12.1322561550016,0.698950162247492,7.7777451548496,-3.99559082122098,3.68e-05,5301405,220314.381119791,42188.4844371872,0,0,0,0,0,-312.985298337855,158823941
1.03448275862069,0.142857142857143,0.1,0.26576453125,1.59228423228269,0.382103132966089,5.8064981757249,6.23224920079042,3.68e-05,5301405,117188.65961513,107814.285312162,0,0,0,0,0,-198.643867576507,531265095
1.03448275862069,0.142857142857143,0.1,0.26576453125,1.5943041802045,0.383146472376577,5.80748696160388,6.26097752183712,3.68e-05,5301405,117187.069690194,107812.579008922,0,0,0,0,0,-198.640178124546,342272850
1.03448275862069,0.142857142857143,0.1,0.26576453125,1.59371729170638,0.389311674531715,5.82664669742301,6.13050740307125,3.67999999999999e-05,5301405,117187.649572963,107811.948796901,0,0,0,0,0,-198.654246221725,106023657
1.03448275862069,0.142857142857143,0.1,0.26576453125,1.59066900527146,0.386146405017285,5.82210156634202,6.15351920977774,3.68e-05,5301405,117187.827355849,107813.554456721,0,0,0,0,0,-198.65038812573,717077172
1.03448275862069,0.142857142857143,0.1,0.26576453125,1.59190247370485,0.379004641674151,5.79433072963089,6.29673373425719,3.68e-05,5301405,117187.104103497,107813.341110305,0,0,0,0,0,-198.634272431226,520432290
1.03448275862069,0.142857142857143,0.1,0.76566953125,2.40829223893525,0.80428496159849,5.95479379326438,-0.0250248625877212,3.68e-05,5301405,267186.743453172,257812.615521367,0,0,0,0,0,-222.884555234556,791802209
1.03448275862069,0.142857142857143,0.1,0.76566953125,3.04225354644555,0.704677761280768,4.3837072029829,-1.45000882214454,3.68000000000001e-05,5301405,267185.685505533,257813.772899994,0,0,0,0,0,-255.589390621885,692082425
1.03448275862069,0.142857142857143,0.1,0.76566953125,3.71203366588052,0.546624132657357,4.12477949822728,-1.33690789136793,3.68e-05,5301405,267186.504076285,257813.725175278,0,0,0,0,0,-260.844440140738,923103742
1.03448275862069,0.142857142857143,0.1,0.76566953125,3.02360859707276,0.680648405433778,4.47148855474077,-1.37167004625072,3.68e-05,5301405,267185.533001233,257813.505034634,0,0,0,0,0,-254.716542696702,837670500
1.03448275862069,0.142857142857143,0.1,0.76566953125,3.35730937652214,0.710530428000366,4.60175698408763,-1.42293521592283,3.68e-05,5301405,267185.137676156,257812.728829344,0,0,0,0,0,-253.840555554472,84339594
1.03448275862069,0.142857142857143,0.1,0.51571703125,29.9194396826445,0.638594987300064,5.39338790047745,-7.59656895431786,3.68e-05,5301405,192186.338892427,32812.9386263983,0,0,0,0,0,-359.715437527487,392308621
1.03448275862069,0.142857142857143,0.1,0.51571703125,32.2308566457904,0.77033808656822,5.95753139551258,-7.74752179103779,3.68e-05,5301405,192186.54275221,32815.0298590521,0,0,0,0,0,-353.899373641632,158394686
