"I_0","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","R_0","C_0","r","g","epsilon","LL","seed"
1,0.142857142857143,0.1,2.35601171804024,0.04705609375,40.8345943535536,0.2094996400125,-0.253561813405871,1.55760201585572,3.68e-05,5301405,201561.667951042,0,0,0,0,0,-387.922057012334,737629918
1,0.142857142857143,0.1,3.00334168467289,0.04705609375,33.2385758505084,0.432207928952818,-1.40825065478467,2.13721679181574,3.68e-05,5301405,201562.746265779,0,0,0,0,0,-374.889506777793,968946609
1,0.142857142857143,0.1,2.83359666447924,0.04705609375,18.6826045334315,0.438395347445485,0.419672306610036,3.04024068230695,3.68e-05,5301405,201562.616370054,0,0,0,0,0,-340.597143603948,112444265
1,0.142857142857143,0.1,-4.86800659520156,0.54696109375,1.43200145700458,0.909581714152714,1.28343393137167,-3.11062927509473,3.68000000000001e-05,5301405,51563.2587528702,0,0,0,0,0,-200.126517127883,720502257
1,0.142857142857143,0.1,-6.25505087561041,0.54696109375,2.19514343955856,0.851215531703659,2.32790209912729,-4.24092884698012,3.68e-05,5301405,51560.8573722223,0,0,0,0,0,-225.713650005649,808308824
1,0.142857142857143,0.1,-8.09100812434197,0.54696109375,2.88840115992335,0.807205036157534,2.59049310747473,-3.86898456371044,3.68e-05,5301405,51563.7482806264,0,0,0,0,0,-242.026275999219,458030400
1,0.142857142857143,0.1,-6.15010371146955,0.54696109375,1.92359535365091,0.86493905531337,1.8854122278601,-3.40201801923248,3.68e-05,5301405,51562.7808642173,0,0,0,0,0,-218.7893591759,302943620
1,0.142857142857143,0.1,-9.41117313072133,0.54696109375,2.82787644651582,0.885388751986663,2.83091980358577,-3.56850923393695,3.68e-05,5301405,51563.4845863993,0,0,0,0,0,-249.315938870088,508543476
1,0.142857142857143,0.1,-1.96337353332275,0.42198484375,19.9834282805577,0.632705030905449,8.42171799158596,-5.87958926431529,3.68e-05,5301405,164062.324723962,0,0,0,0,0,-336.585849535681,571175951
1,0.142857142857143,0.1,-1.00048307648743,0.42198484375,13.5859119499926,0.68447075492737,9.72772140452542,-4.90127132470524,3.68e-05,5301405,164062.160041833,0,0,0,0,0,-318.914128592995,671991988
1,0.142857142857143,0.1,-1.50663129824897,0.42198484375,19.6658327922413,0.734533066165842,8.78677604046256,-6.04451161426732,3.68000000000001e-05,5301405,164062.876125382,0,0,0,0,0,-332.987939381864,559855239
1,0.142857142857143,0.1,-0.69216292158044,0.42198484375,13.4563293829934,0.728545919728089,9.39264471497876,-4.4366429881382,3.68e-05,5301405,164062.027759814,0,0,0,0,0,-316.015307213905,455813983
1,0.142857142857143,0.1,-0.707763793422646,0.42198484375,9.50747027846632,0.760036297934223,9.32678106657522,-2.93271083740533,3.68e-05,5301405,164062.495876396,0,0,0,0,0,-299.571346688325,356276392
1,0.142857142857143,0.1,-12.7500208460877,0.92188984375,4.77818114439237,0.399145967990829,1.6658454346336,0.0233501061313755,3.68000000000001e-05,5301405,14063.1524914528,0,0,0,0,0,-297.427874582217,421430976
1,0.142857142857143,0.1,-11.5129799567759,0.92188984375,6.65778316565242,0.0797663676630322,2.74194105268345,1.33437378495915,3.68e-05,5301405,14061.9812912162,0,0,0,0,0,-333.868540202184,708548631
1,0.142857142857143,0.1,-11.1288177379382,0.92188984375,0.0501834303962138,0.136442731141462,2.53651276439973,1.26519605772592,3.68e-05,5301405,14063.3189572607,0,0,0,0,0,-905.664506049575,641296895
1,0.142857142857143,0.1,-11.6127307529572,0.92188984375,10.9156139640188,0.34970318361624,2.6254328122768,2.41666800994205,3.68e-05,5301405,14063.2602113353,0,0,0,0,0,-295.257052600425,233424698
1,0.142857142857143,0.1,-12.1731625712099,0.92188984375,0.200880916768769,0.144232436074786,3.34015268181773,0.333973155467443,3.68e-05,5301405,14061.8070083127,0,0,0,0,0,-915.310893293588,216612757
1,0.142857142857143,0.1,-2.85084752883944,0.17203234375,0.599555220837901,0.0310207294742265,-0.464829210451458,-2.62044886965122,3.68e-05,5301405,239064.837105254,0,0,0,0,0,-167.435221449174,897431108
1,0.142857142857143,0.1,-2.8431212782711,0.17203234375,0.599906843359953,0.0307889814757719,-0.466586446702604,-2.6194647844434,3.68e-05,5301405,239063.682035902,0,0,0,0,0,-167.463327286767,966711861
1,0.142857142857143,0.1,-2.8463526854152,0.17203234375,0.596756635127327,0.0309548287295186,-0.466689495895,-2.62349876192942,3.68e-05,5301405,239061.765548053,0,0,0,0,0,-167.433041421996,993045385
1,0.142857142857143,0.1,-2.8475554846653,0.17203234375,0.596850018103778,0.0310039789525297,-0.463758933614977,-2.62403412038928,3.68e-05,5301405,239061.783746086,0,0,0,0,0,-167.441857454641,588414313
1,0.142857142857143,0.1,-2.84923391792174,0.17203234375,0.596404652699615,0.0311721374935919,-0.462730166580046,-2.62614909511306,3.68e-05,5301405,239060.300481606,0,0,0,0,0,-167.430190129737,515355617
1,0.142857142857143,0.1,2.59538378963235,0.67193734375,1.66425165662394,0.254430128276064,4.2665061059606,6.88459950321314,3.68e-05,5301405,89061.2251934375,0,0,0,0,0,-200.389665807598,609299801
1,0.142857142857143,0.1,2.39973538458614,0.67193734375,1.52435330440618,0.452481583973842,4.73118985625667,2.74717405338375,3.68e-05,5301405,89063.930829876,0,0,0,0,0,-197.684131740475,710116589
1,0.142857142857143,0.1,2.42451920437814,0.67193734375,1.53293793472225,0.440836576356898,4.73149939810655,2.70884952723184,3.68e-05,5301405,89062.0087084975,0,0,0,0,0,-197.694354983773,439125534
1,0.142857142857143,0.1,2.20025833830868,0.67193734375,1.6459323712426,0.279668046774044,4.5881983821432,6.7625300499973,3.68e-05,5301405,89063.5635740201,0,0,0,0,0,-200.025703351118,466808348
1,0.142857142857143,0.1,2.4222254706507,0.67193734375,1.52943549845381,0.438246297828913,4.71820907897336,2.7357621971565,3.68e-05,5301405,89061.3922001041,0,0,0,0,0,-197.703305898369,507635719
1,0.142857142857143,0.1,-4.75023930901233,0.804724609375,1.53095530714878,0.249489166430332,0.168693714287639,-1.35830696958191,3.68e-05,5301405,203905.869557059,0,0,0,0,0,-199.425080051861,740004440
1,0.142857142857143,0.1,-3.43057233397917,0.804724609375,0.809000929140139,0.102346550357528,-0.377397623238483,-2.54109521094274,3.68000000000001e-05,5301405,203908.254351852,0,0,0,0,0,-177.378561959566,917518952
1,0.142857142857143,0.1,-4.31746909214158,0.804724609375,1.38226556914717,0.238059364747271,-0.105150355192508,-1.50268883945359,3.67999999999999e-05,5301405,203906.523267069,0,0,0,0,0,-195.112551602414,32063992
1,0.142857142857143,0.1,-3.00281280329272,0.804724609375,0.610023983667015,0.0535729640072667,-0.372470252469997,-2.78469597170179,3.68e-05,5301405,203908.635174329,0,0,0,0,0,-169.865651083312,1055757407
1,0.142857142857143,0.1,-2.80345138118025,0.804724609375,1.37458124307488,0.208454736355982,0.144111547990562,-0.720759921078324,3.68e-05,5301405,203906.2493636,0,0,0,0,0,-197.072120832243,143183166
1,0.142857142857143,0.1,5.53722824008723,0.304819609375,7.74851555857343,0.743517100436119,8.96011543093155,-3.03227694810291,3.68e-05,5301405,53906.8482156423,0,0,0,0,0,-281.995339323219,800523065
1,0.142857142857143,0.1,5.87056922014442,0.304819609375,2.31135298816849,0.893123176556812,9.6487561961048,0.412718856907582,3.68e-05,5301405,53908.8235187166,0,0,0,0,0,-214.360222572726,596665087
1,0.142857142857143,0.1,4.54317271012688,0.304819609375,10.2500127145769,0.679162439235959,8.18207245264208,-3.66113835517992,3.68e-05,5301405,53906.5476581703,0,0,0,0,0,-302.477374764392,544573731
1,0.142857142857143,0.1,5.39403872708002,0.304819609375,10.3377549534498,0.644677961615756,8.58787378790215,-4.23299293460189,3.68e-05,5301405,53907.4063990974,0,0,0,0,0,-302.58671203276,993132110
1,0.142857142857143,0.1,5.67650821233323,0.304819609375,3.53612694658772,0.750557279185146,8.97614182048059,-0.431887687386994,3.68e-05,5301405,53907.7529488697,0,0,0,0,0,-233.868098891527,881716077
1,0.142857142857143,0.1,0.794878670443323,0.554772109375,1.59581639574089,0.409595042364671,6.06397190354474,6.25283840183693,3.68e-05,5301405,278906.358389757,0,0,0,0,0,-198.646974186191,101785634
1,0.142857142857143,0.1,0.80300070190889,0.554772109375,1.58926485786654,0.402601966232731,6.03821509528284,6.35055265825106,3.68e-05,5301405,278906.909304644,0,0,0,0,0,-198.633648903011,405666375
1,0.142857142857143,0.1,0.792557723286982,0.554772109375,1.59066709700114,0.40349929884753,6.05040709311183,6.36655964029683,3.68e-05,5301405,278907.079960065,0,0,0,0,0,-198.636465218549,244364429
1,0.142857142857143,0.1,0.799439043963006,0.554772109375,1.58885883486429,0.407953382451545,6.04406312640081,6.29247631017919,3.68e-05,5301405,278905.184398984,0,0,0,0,0,-198.641718050619,999443421
1,0.142857142857143,0.1,0.794473926154392,0.554772109375,1.58600530317151,0.400565788608843,6.04566054537058,6.37872548889436,3.68000000000001e-05,5301405,278905.812257059,0,0,0,0,0,-198.630357631392,77644525
1,0.142857142857143,0.1,-13.5285700856001,0.054867109375,109.927968334007,0.197031331246131,-0.501215483717452,-2.5714394753786,3.68e-05,5301405,128907.989359023,0,0,0,0,0,-403.128151104448,388112365
1,0.142857142857143,0.1,-13.6281386127808,0.054867109375,119.718693472396,0.296190953362097,-2.11640469782989,-2.37009880455865,3.68e-05,5301405,128908.697685784,0,0,0,0,0,-416.885099302044,464316780
1,0.142857142857143,0.1,-13.4361618283136,0.054867109375,117.158179258867,0.249593261892303,-1.58205272849388,-2.18281357094288,3.68e-05,5301405,128907.763976256,0,0,0,0,0,-416.955087451705,225626604
1,0.142857142857143,0.1,-12.9235813284322,0.054867109375,120.206420134264,0.188805938616161,-1.67498393770583,-1.78576449077664,3.68e-05,5301405,128905.62803379,0,0,0,0,0,-416.876208915281,718877395
1,0.142857142857143,0.1,-13.9558387670959,0.054867109375,117.559328263683,0.348087746829435,-0.861851248906992,-1.15712346605974,3.67999999999999e-05,5301405,128905.92851475,0,0,0,0,0,-416.922398881736,1005909573
1,0.142857142857143,0.1,-2.73500319920681,0.929700859375,0.960571889537231,0.364670613099628,-0.229222368588393,-3.67649846382588,3.67999999999999e-05,5301405,241409.162630109,0,0,0,0,0,-183.923807205756,615931263
1,0.142857142857143,0.1,-3.04563746065851,0.929700859375,0.675761355508802,0.099296922529247,-0.322533333367532,-2.99595292416365,3.68e-05,5301405,241405.940387393,0,0,0,0,0,-173.413713568572,24439290
1,0.142857142857143,0.1,-2.96307146637736,0.929700859375,0.597823331707203,0.0535778339047525,-0.367041912661969,-2.80279450667014,3.68e-05,5301405,241405.066909754,0,0,0,0,0,-170.32501122898,804285120
1,0.142857142857143,0.1,-3.13939690529293,0.929700859375,0.877672933691948,0.418991696605155,-0.18474756164435,-3.34554446030884,3.68e-05,5301405,241406.968575305,0,0,0,0,0,-181.613775242541,69249563
1,0.142857142857143,0.1,-3.11917157590034,0.929700859375,0.820590777390828,0.312307986636851,-0.128365078204015,-3.38794206454571,3.68e-05,5301405,241406.009071373,0,0,0,0,0,-180.118630256148,324141446
1,0.142857142857143,0.1,-7.32220386966408,0.429795859375,9.60578348126675,0.753874316558337,1.04822822807529,1.05624504719588,3.68e-05,5301405,91407.0428397838,0,0,0,0,0,-285.032905883183,580544160
1,0.142857142857143,0.1,-6.97741745542196,0.429795859375,8.99849173648477,0.613713961626859,1.07295148295464,1.09325722829216,3.68e-05,5301405,91408.4739059165,0,0,0,0,0,-284.875391723778,206145753
1,0.142857142857143,0.1,-6.9941499633329,0.429795859375,9.53726199506294,0.670172587285713,0.736143585246148,0.570248951860047,3.67999999999999e-05,5301405,91407.2263922129,0,0,0,0,0,-284.453682683149,687652249
1,0.142857142857143,0.1,-7.85561520146961,0.429795859375,9.74898243718798,0.770319729890214,1.392699384238,1.35429569761881,3.68000000000001e-05,5301405,91406.6554152635,0,0,0,0,0,-286.058358763113,841905655
1,0.142857142857143,0.1,-7.87080426832753,0.429795859375,9.80090795818472,0.720451769483232,1.45914536199848,1.25886174849806,3.68e-05,5301405,91405.7756365416,0,0,0,0,0,-286.203164074656,1071724039
1,0.142857142857143,0.1,-16.3320275024132,0.679748359375,0.0160025660937396,0.0289619287394011,3.43547476302895,-2.76978228045166,3.68e-05,5301405,166407.829782503,0,0,0,0,0,-966.932952489075,600229005
1,0.142857142857143,0.1,-16.3871235761936,0.679748359375,0.00839356520608576,0.0303547564903544,2.68833601312105,-3.75940092365851,3.68e-05,5301405,166406.371187203,0,0,0,0,0,-983.940168447008,790633942
1,0.142857142857143,0.1,-16.0296736232249,0.679748359375,0.00941182124227556,0.0303046753312281,2.26102074957708,-3.69340191917082,3.68e-05,5301405,166408.107068013,0,0,0,0,0,-983.974020427669,698174373
1,0.142857142857143,0.1,-16.8675428609809,0.679748359375,0.0161172521717278,0.0290832631755547,3.22450393161001,-2.11309078728675,3.68e-05,5301405,166408.350443934,0,0,0,0,0,-871.829631002404,630025591
1,0.142857142857143,0.1,-16.4656792486402,0.679748359375,0.0107140666082424,0.030423779080762,2.39347766625577,-3.90600795873277,3.68e-05,5301405,166406.947674286,0,0,0,0,0,-984.009132715049,73771477
1,0.142857142857143,0.1,-2.08049810410059,0.179843359375,1.3769360267803,0.0404683101983412,-1.69065707311788,-0.97620341249244,3.68e-05,5301405,16406.36376549,0,0,0,0,0,-193.880016162997,547894963
1,0.142857142857143,0.1,-2.91317316479549,0.179843359375,0.969952699671542,0.0516340054077911,-0.548489508220386,-2.08958138350123,3.68e-05,5301405,16407.4797879184,0,0,0,0,0,-181.814189133883,725349679
1,0.142857142857143,0.1,-2.92784523079269,0.179843359375,0.959468509484685,0.0535722361806327,-0.530164006512642,-2.093767355519,3.68e-05,5301405,16408.8015204151,0,0,0,0,0,-181.790610140014,756489148
1,0.142857142857143,0.1,-2.90651405250644,0.179843359375,0.964147116590887,0.0505585078474281,-0.571434748083668,-2.06621676779527,3.68e-05,5301405,16407.3526996276,0,0,0,0,0,-181.810140315401,745684276
1,0.142857142857143,0.1,-2.92126547570522,0.179843359375,0.966852395064884,0.0540182126951231,-0.528897117041681,-2.10363132078416,3.68e-05,5301405,16405.7118559289,0,0,0,0,0,-181.782082855136,164233021
10345.7931034483,0.142857142857143,0.1,-2.79241942695773,0.57820515625,0.595313436126996,0.0298267058513364,-0.594292904237389,-2.47213402508548,3.68e-05,5301405,60939.5447429137,0,0,0,0,0,-170.222096643628,144368210
10345.7931034483,0.142857142857143,0.1,-2.78092344246203,0.57820515625,0.598679749404727,0.0302524572698812,-0.590048474974593,-2.47580153262398,3.68e-05,5301405,60938.516171572,0,0,0,0,0,-170.239481556233,128947593
10345.7931034483,0.142857142857143,0.1,-2.78467085608872,0.57820515625,0.595739380786716,0.0297827512442557,-0.587349059361561,-2.47017017090358,3.68000000000001e-05,5301405,60938.0197294587,0,0,0,0,0,-170.237512813643,56502151
10345.7931034483,0.142857142857143,0.1,-2.79752658046999,0.57820515625,0.597629160229464,0.0304195551653712,-0.57731283965215,-2.48050678025435,3.67999999999999e-05,5301405,60937.4519030591,0,0,0,0,0,-170.237583703259,644215208
10345.7931034483,0.142857142857143,0.1,-2.78296343653892,0.57820515625,0.602734065339427,0.0303628398042103,-0.591292989514052,-2.48233836639866,3.68e-05,5301405,60939.3578555,0,0,0,0,0,-170.243805718173,820191971
10345.7931034483,0.142857142857143,0.1,-14.7292102787906,0.07830015625,9.60213050928558,0.630727842217784,5.38227864343292,-6.12885231589451,3.68e-05,5301405,210941.144738234,0,0,0,0,0,-290.931224379581,755728210
10345.7931034483,0.142857142857143,0.1,-15.1009000749101,0.07830015625,8.79656249912136,0.6385734873321,5.17635824324363,-6.05691339419889,3.68e-05,5301405,210938.279609066,0,0,0,0,0,-286.252450994862,45004888
10345.7931034483,0.142857142857143,0.1,-14.650452114406,0.07830015625,9.64880525555504,0.459774121187972,5.26670165841201,-6.23818818530457,3.67999999999999e-05,5301405,210937.704035984,0,0,0,0,0,-291.090281332013,991727250
10345.7931034483,0.142857142857143,0.1,-15.8139918289559,0.07830015625,7.9534079572628,0.716400022873126,5.16020906479405,-5.7780594457104,3.68e-05,5301405,210937.941008,0,0,0,0,0,-283.663863915295,91626627
10345.7931034483,0.142857142857143,0.1,-15.4275304262154,0.07830015625,10.4755021721322,0.646248758579772,5.53517636248971,-6.67411521671542,3.68e-05,5301405,210937.402915536,0,0,0,0,0,-291.981213825439,539723263
10345.7931034483,0.142857142857143,0.1,-8.37352106213951,0.82815765625,9.61368502881293,0.6726280499503,1.8511984656335,1.23268548592414,3.68e-05,5301405,135937.74336625,0,0,0,0,0,-287.253009331846,678757840
10345.7931034483,0.142857142857143,0.1,-7.71116009043447,0.82815765625,9.47341858346779,0.710278362860277,1.39417166593609,0.914038189141601,3.68e-05,5301405,135938.134879301,0,0,0,0,0,-281.242751941496,440627970
10345.7931034483,0.142857142857143,0.1,-8.7846371519889,0.82815765625,10.4431119369325,0.272659064378086,2.17354784127658,1.10500386536917,3.68e-05,5301405,135939.18682831,0,0,0,0,0,-290.700406143168,617862863
10345.7931034483,0.142857142857143,0.1,-9.10236906532942,0.82815765625,54.9253942249974,0.027574798536357,2.14746927412274,4.36466640231019,3.68e-05,5301405,135939.231994684,0,0,0,0,0,-398.699793436201,567185279
10345.7931034483,0.142857142857143,0.1,-9.28610250049703,0.82815765625,10.5038048418309,0.388058891756988,2.47576473887532,1.56033042580115,3.67999999999999e-05,5301405,135938.807239053,0,0,0,0,0,-290.874093829093,921477808
10345.7931034483,0.142857142857143,0.1,-2.87516019147853,0.32825265625,0.621269347414337,0.0352076004376835,-0.395393271795781,-2.67008318590602,3.68e-05,5301405,285938.628702803,0,0,0,0,0,-169.273904950254,942071261
10345.7931034483,0.142857142857143,0.1,-2.2744198215346,0.32825265625,1.21745462954937,0.305452319817845,-1.13522188949547,-2.98980491351878,3.68e-05,5301405,285937.621024116,0,0,0,0,0,-188.914969650273,590896680
10345.7931034483,0.142857142857143,0.1,1.59531085114278,0.32825265625,48.9626716030019,0.507014969754443,-2.79657110375998,-3.67846825063484,3.68e-05,5301405,285935.726799027,0,0,0,0,0,-387.394786016065,423125808
10345.7931034483,0.142857142857143,0.1,-3.00608820227607,0.32825265625,0.820211529731212,0.138986553593305,-0.378408316889906,-3.02013797532613,3.68e-05,5301405,285936.920970251,0,0,0,0,0,-176.84032912959,971662748
10345.7931034483,0.142857142857143,0.1,-3.10693617340797,0.32825265625,0.8319135178228,0.161476681151528,-0.335572990958233,-3.00412870728826,3.68e-05,5301405,285940.103803266,0,0,0,0,0,-177.570005655826,1070952609
10345.7931034483,0.142857142857143,0.1,-11.9116405542903,0.70318140625,94.0932320127665,0.27375569276331,1.22132866088025,-7.11234015986515,3.68e-05,5301405,98438.2637501636,0,0,0,0,0,-421.114169369114,765361095
10345.7931034483,0.142857142857143,0.1,-11.330173555082,0.70318140625,108.058408583722,0.319816178374476,1.46073955085562,-6.68057248788082,3.68e-05,5301405,98439.6350358627,0,0,0,0,0,-402.184082250489,286949118
10345.7931034483,0.142857142857143,0.1,-12.2843136220621,0.70318140625,23.5574798779434,0.200124926421018,1.62013486137153,-7.76609743610051,3.68e-05,5301405,98438.4376622839,0,0,0,0,0,-407.099354699252,457302200
