"","sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed","Profile_Type"
"320",0.0346662068965517,0.142857142857143,0.1,-3.22545247222633,0.823887717351405,0.0131438257216319,-0.792416770575696,-1.33830702172479,3.68e-05,5301405,14062.4608543749,60938.4648491348,0,0,0,0,969.887727792178,-245.428714010561,708285588,"LHS_search"
"321",0.0346662068965517,0.142857142857143,0.1,-3.23532416321481,0.824906700858538,0.0132405900507546,-0.790907150732648,-1.33916883626355,3.68e-05,5301405,14062.5138538564,60937.9013498555,0,0,0,0,977.250160041738,-245.433382461548,344516668,"LHS_search"
"322",0.0346662068965517,0.142857142857143,0.1,-3.22484067913197,0.823896303408356,0.0132379426460059,-0.796175137692427,-1.33563937940517,3.68e-05,5301405,14062.759710539,60938.0192536406,0,0,0,0,956.057826337863,-245.443407462211,552793901,"LHS_search"
"323",0.0346662068965517,0.142857142857143,0.1,-3.2292603871629,0.826900988207143,0.013305556492188,-0.788093032354978,-1.34187489397601,3.68e-05,5301405,14062.0133738817,60938.3081974893,0,0,0,0,966.179257090705,-245.435456595126,731224090,"LHS_search"
"324",0.0346662068965517,0.142857142857143,0.1,-3.22434097955286,0.825706420345375,0.013121643731135,-0.79232881947697,-1.34294760686125,3.68000000000001e-05,5301405,14061.8869227309,60936.5081060786,0,0,0,0,968.45686960694,-245.430917183346,609693022,"LHS_search"
"325",0.0346662068965517,0.142857142857143,0.1,-3.2233052515657,0.826181347503775,0.0131975980709824,-0.793975042757822,-1.34606829542621,3.68e-05,5301405,14061.3932154636,60937.2413746325,0,0,0,0,965.641991651226,-245.437754764993,771072383,"LHS_search"
"326",0.0346662068965517,0.142857142857143,0.1,-3.22299738980308,0.823031890621601,0.0131940181638261,-0.794572194069707,-1.3442559619204,3.68e-05,5301405,14062.5882185609,60937.6654915535,0,0,0,0,958.198916652056,-245.430695788116,562533363,"LHS_search"
"327",0.0346662068965517,0.142857142857143,0.1,-3.22283675709419,0.824990376096579,0.0132301330678815,-0.794027961523317,-1.3480050058759,3.68e-05,5301405,14062.2962015261,60938.0839205651,0,0,0,0,957.760047491779,-245.436755483698,863210989,"LHS_search"
"328",0.0346662068965517,0.142857142857143,0.1,-3.22870533034948,0.828219020151398,0.0131869763016748,-0.794621694992408,-1.3404568718087,3.68e-05,5301405,14062.0074581146,60937.6465034556,0,0,0,0,967.452512167348,-245.446315060242,954735337,"LHS_search"
"329",0.0346662068965517,0.142857142857143,0.1,-3.22590794291042,0.828074826509777,0.0132217578609849,-0.79319247155304,-1.33962504232246,3.67999999999999e-05,5301405,14061.8849397543,60936.5958469026,0,0,0,0,963.806627300463,-245.443014111109,23357155,"LHS_search"
"330",0.0346662068965517,0.142857142857143,0.1,-3.22473132565182,0.824796900247134,0.0130671632799342,-0.795271487454871,-1.34010838340429,3.68e-05,5301405,14062.5407514194,60936.0862735726,0,0,0,0,978.871548784589,-245.43580924355,366018235,"LHS_search"
"331",0.0346662068965517,0.142857142857143,0.1,-3.23356217991163,0.827185955986746,0.013224857968476,-0.793879716591845,-1.33664897365231,3.68e-05,5301405,14062.3334676868,60937.9049188487,0,0,0,0,973.828387715461,-245.447350318514,692421702,"LHS_search"
"332",0.0346662068965517,0.142857142857143,0.1,-3.2206078512623,0.825357671274005,0.0131626521883686,-0.793511930950437,-1.34370704788225,3.68e-05,5301405,14061.7302411001,60937.1025831714,0,0,0,0,963.849621437363,-245.432978472168,880682244,"LHS_search"
"333",0.0346662068965517,0.142857142857143,0.1,-3.22146751255155,0.824360443525394,0.0132385349441284,-0.791865623925948,-1.34704883353757,3.67999999999999e-05,5301405,14062.3500183167,60938.1502242008,0,0,0,0,961.043304244982,-245.430668017623,847920004,"LHS_search"
"334",0.0346662068965517,0.142857142857143,0.1,-3.22266936342318,0.82271303867924,0.0131736842684891,-0.795636545806472,-1.34216094296961,3.68e-05,5301405,14062.5005600005,60938.0117482498,0,0,0,0,961.047233705361,-245.433074141673,156427982,"LHS_search"
"335",0.0346662068965517,0.142857142857143,0.1,-3.22627071281454,0.824902170643382,0.013223856229041,-0.792450370388464,-1.34317027433188,3.68e-05,5301405,14061.7573562407,60937.3809986541,0,0,0,0,959.824642570906,-245.431674102339,430338384,"LHS_search"
"336",0.0346662068965517,0.142857142857143,0.1,-3.22150162919339,0.827175298591488,0.0130631302762742,-0.795991483146407,-1.33815646735795,3.67999999999999e-05,5301405,14061.5906329495,60937.7753106695,0,0,0,0,976.285324404466,-245.443297280026,669366139,"LHS_search"
"337",0.0346662068965517,0.142857142857143,0.1,-3.22624685683188,0.827448748462293,0.0131654155229749,-0.795132740600078,-1.33787219838713,3.68e-05,5301405,14060.9644137664,60937.2003425278,0,0,0,0,969.857040655964,-245.444191462614,479010871,"LHS_search"
"338",0.0346662068965517,0.142857142857143,0.1,-3.22911522565653,0.82499470894851,0.0132835167238365,-0.793496322503243,-1.33710325988554,3.68000000000001e-05,5301405,14062.2256918804,60937.2948015942,0,0,0,0,963.179621563946,-245.440048346954,671156147,"LHS_search"
"339",0.0346662068965517,0.142857142857143,0.1,-3.22900807814484,0.826089645731748,0.0131409537968126,-0.794817329266422,-1.33831762102127,3.67999999999999e-05,5301405,14061.0639423923,60936.6975193239,0,0,0,0,976.230915401566,-245.4417172723,980829992,"LHS_search"
"340",0.0346662068965517,0.142857142857143,0.1,-3.22714888691144,0.826517040776475,0.0132734545765841,-0.791379017896233,-1.34403526729076,3.68e-05,5301405,14061.0862812055,60937.9434179395,0,0,0,0,962.358282819613,-245.436828874946,562956611,"LHS_search"
"341",0.0346662068965517,0.142857142857143,0.1,-3.22747887072293,0.823570175629839,0.0132336943395231,-0.792263558404741,-1.34031553430971,3.68e-05,5301405,14062.5059021439,60937.4998025786,0,0,0,0,966.754025291391,-245.430467853536,685265509,"LHS_search"
"342",0.0346662068965517,0.142857142857143,0.1,-3.23056374581876,0.825968115688619,0.01314959590191,-0.793792604522559,-1.34166720856547,3.68e-05,5301405,14063.8204451062,60937.1053789553,0,0,0,0,971.901061603616,-245.435512686874,763358697,"LHS_search"
"343",0.0346662068965517,0.142857142857143,0.1,-3.2227433564167,0.82414701666167,0.0132887555979112,-0.792369940745741,-1.34258065699101,3.68e-05,5301405,14061.9919480844,60936.0943797458,0,0,0,0,959.164228933418,-245.435003758727,54344438,"LHS_search"
"344",0.0346662068965517,0.142857142857143,0.1,-3.22429491285311,0.825774905125131,0.0131939152336564,-0.795354897101157,-1.34162050921613,3.68e-05,5301405,14063.7923425653,60936.6177210315,0,0,0,0,958.167159140903,-245.439770828651,739422894,"LHS_search"
"345",0.0346662068965517,0.142857142857143,0.1,-3.23365035957169,0.82739228372157,0.0131929950846849,-0.792990819401597,-1.33549934911577,3.68e-05,5301405,14062.6066253288,60936.9630873132,0,0,0,0,979.509940451507,-245.444971980665,906285324,"LHS_search"
"346",0.0346662068965517,0.142857142857143,0.1,-3.22776607674719,0.823759515482471,0.0131857126030097,-0.792701231816368,-1.33616484816219,3.68e-05,5301405,14062.5348434325,60937.7880936124,0,0,0,0,974.627071494505,-245.434418296912,1008193891,"LHS_search"
"347",0.0346662068965517,0.142857142857143,0.1,-3.23580994711196,0.82668362845591,0.0130611419012943,-0.792698170828004,-1.33544399053866,3.68e-05,5301405,14063.760887488,60938.7929317898,0,0,0,0,989.261749670621,-245.435330608048,732362556,"LHS_search"
"348",0.0346662068965517,0.142857142857143,0.1,-3.22743767325144,0.824220690116343,0.0132010258535321,-0.793315732478062,-1.34395078164076,3.68e-05,5301405,14062.5643836957,60936.4654275787,0,0,0,0,972.007708883468,-245.433934193074,96325441,"LHS_search"
"349",0.0346662068965517,0.142857142857143,0.1,-3.23207840541574,0.825734830555248,0.0132402409533306,-0.791309720709557,-1.33956726766665,3.68e-05,5301405,14062.2255119431,60937.8866379276,0,0,0,0,973.445902041732,-245.434827732087,168067183,"LHS_search"
"350",0.0346662068965517,0.142857142857143,0.1,-3.23259993435203,0.823446459978763,0.0132420176235896,-0.794048889654734,-1.33547795058949,3.68e-05,5301405,14063.6185476107,60937.8495761231,0,0,0,0,974.861837899867,-245.43846629941,490415865,"LHS_search"
"351",0.0346662068965517,0.142857142857143,0.1,-3.21940545535733,0.825612233497364,0.0131668150293159,-0.795315632545978,-1.34364711087712,3.68e-05,5301405,14062.5340181651,60936.7492618976,0,0,0,0,960.865030852374,-245.438095373858,122528681,"LHS_search"
"352",0.0346662068965517,0.142857142857143,0.1,-3.22663605748602,0.826401498071174,0.0131740452280913,-0.793561959440345,-1.34387403276325,3.67999999999999e-05,5301405,14061.9360672579,60938.8227897473,0,0,0,0,974.398712756971,-245.438417578091,215670341,"LHS_search"
"353",0.0346662068965517,0.142857142857143,0.1,-3.2271661877436,0.826336135433774,0.0132039727610286,-0.794505148956837,-1.3377681542063,3.68000000000001e-05,5301405,14061.8282814934,60937.1342193083,0,0,0,0,968.986555755333,-245.445043669359,494913232,"LHS_search"
"354",0.0346662068965517,0.142857142857143,0.1,-3.23041136501268,0.825453807116614,0.0132701281045181,-0.793834503962916,-1.34048094315358,3.68e-05,5301405,14062.5523249566,60937.2736342474,0,0,0,0,967.1926833481,-245.443490153768,69527351,"LHS_search"
"355",0.0346662068965517,0.142857142857143,0.1,-3.22048263121418,0.825065053146177,0.0131885112402493,-0.795449516648487,-1.3428174903723,3.68e-05,5301405,14062.9563967993,60937.8802263013,0,0,0,0,957.879864244593,-245.437509875539,559880493,"LHS_search"
"356",0.0346662068965517,0.142857142857143,0.1,-3.24263072680945,0.824512429628593,0.0131882897703811,-0.791127995586925,-1.33244545851363,3.67999999999999e-05,5301405,14062.6199103015,60937.9238731783,0,0,0,0,991.637540597847,-245.433188161995,401526025,"LHS_search"
"357",0.0346662068965517,0.142857142857143,0.1,-3.22768968520463,0.822499806092394,0.0131145907262827,-0.794635851969177,-1.3405003090029,3.68e-05,5301405,14062.4191493946,60936.5440194021,0,0,0,0,972.016630194859,-245.429574026471,570530674,"LHS_search"
"358",0.0346662068965517,0.142857142857143,0.1,-3.23144135762633,0.824405838515129,0.0132091391974119,-0.793028823772224,-1.34133529357678,3.67999999999999e-05,5301405,14062.0919053616,60938.158090834,0,0,0,0,969.937461785613,-245.433485768685,34590096,"LHS_search"
"359",0.0346662068965517,0.142857142857143,0.1,-3.23182782963554,0.826970750235891,0.0132286324976482,-0.793815342665753,-1.34167696065523,3.67999999999999e-05,5301405,14063.4491555958,60937.431660353,0,0,0,0,971.11039001333,-245.444611653323,180373808,"LHS_search"
"360",0.0346662068965517,0.142857142857143,0.1,-3.23493724033505,0.824466249554305,0.0132638678121557,-0.791985291857666,-1.33461708115011,3.68e-05,5301405,14062.325667729,60937.3314159887,0,0,0,0,975.522557950219,-245.436721153641,839834920,"LHS_search"
"361",0.0346662068965517,0.142857142857143,0.1,-3.22189359566658,0.825667320736574,0.013224022477366,-0.795138744698923,-1.33920436487383,3.67999999999999e-05,5301405,14062.8005949063,60937.452964452,0,0,0,0,957.935943659573,-245.441868650753,641864399,"LHS_search"
"362",0.0346662068965517,0.142857142857143,0.1,-3.23591965722485,0.823500573069084,0.0132739277070684,-0.789884696765941,-1.33364655948251,3.68e-05,5301405,14061.5514659116,60938.4134032045,0,0,0,0,978.876996549874,-245.433765735466,247268942,"LHS_search"
"363",0.0346662068965517,0.142857142857143,0.1,-3.23128968158438,0.824740900700216,0.0131853221785424,-0.793334327949629,-1.33862127751694,3.68e-05,5301405,14063.2440255945,60937.2711574236,0,0,0,0,971.296907903259,-245.43495808605,482578313,"LHS_search"
"364",0.0346662068965517,0.142857142857143,0.1,-3.23229958231775,0.829295759887243,0.0132818898143868,-0.791308200662393,-1.33721830069657,3.68e-05,5301405,14063.1296726467,60936.1054268957,0,0,0,0,967.919805609653,-245.44679437281,599828394,"LHS_search"
"365",0.0346662068965517,0.142857142857143,0.1,-3.23202850554816,0.824408685367064,0.0132530543082722,-0.792710673198531,-1.33354881084027,3.68e-05,5301405,14061.9460214493,60937.8409387252,0,0,0,0,969.676582996351,-245.437265657656,868571115,"LHS_search"
"366",0.0346662068965517,0.142857142857143,0.1,-3.23250873148766,0.82407822298064,0.013256593445526,-0.791578057008596,-1.34244431102107,3.68e-05,5301405,14062.0218010771,60937.5157310874,0,0,0,0,967.292336376908,-245.43113253981,933739530,"LHS_search"
"367",0.0346662068965517,0.142857142857143,0.1,-3.23361556200846,0.825708477500749,0.0132304256747076,-0.792713430565896,-1.33950663406214,3.68000000000001e-05,5301405,14062.914810176,60937.2925544101,0,0,0,0,972.33952166458,-245.437760729915,852544783,"LHS_search"
"368",0.0346662068965517,0.142857142857143,0.1,-3.22435790660672,0.823091672356452,0.0131023135852537,-0.795289694995817,-1.33728235245319,3.68e-05,5301405,14061.5963797223,60936.9528097998,0,0,0,0,968.881045293748,-245.431794229545,663745967,"LHS_search"
"369",0.0346662068965517,0.142857142857143,0.1,-3.23131787028711,0.821348994951762,0.013225151612146,-0.790606304539369,-1.34429434310779,3.68e-05,5301405,14063.4141820065,60937.3077555161,0,0,0,0,970.366796670032,-245.420980969391,516484371,"LHS_search"
"370",0.0346662068965517,0.142857142857143,0.1,-3.2301076288739,0.826582637209851,0.0131666302631953,-0.793758225381539,-1.33767030296772,3.68e-05,5301405,14063.4419595203,60937.3088822812,0,0,0,0,972.256082473868,-245.441187662633,746653709,"LHS_search"
"371",0.0346662068965517,0.142857142857143,0.1,-3.22706956985829,0.824485959985473,0.0131782289587736,-0.792185558150719,-1.34023280762326,3.67999999999999e-05,5301405,14061.4653415151,60937.8576086342,0,0,0,0,972.916895641194,-245.431249931416,132889179,"LHS_search"
"372",0.0346662068965517,0.142857142857143,0.1,-3.163501052629,0.827027021401376,0.0135270986299973,-0.799754619641881,-1.38821729939847,3.68e-05,5301405,14063.1977394512,60937.8235986131,0,0,0,0,843.270751752999,-245.474713014219,1009642909,"LHS_search"
"373",0.0346662068965517,0.142857142857143,0.1,-3.23864235687829,0.822739930162561,0.013187603121719,-0.790987314352128,-1.32919152829839,3.68e-05,5301405,14061.8120938221,60935.6844037448,0,0,0,0,982.699986330994,-245.431617564793,1002833294,"LHS_search"
"374",0.0346662068965517,0.142857142857143,0.1,-3.2169777814982,0.822692995135625,0.0132161625640712,-0.793892186247472,-1.3500403259243,3.68e-05,5301405,14063.8731544597,60936.9456247949,0,0,0,0,946.892969125183,-245.427129150838,911050895,"LHS_search"
"375",0.0346662068965517,0.142857142857143,0.1,-3.22404093575077,0.825668661504321,0.0131837607174258,-0.795250563074141,-1.34186016961773,3.68e-05,5301405,14063.2154585629,60937.5192685604,0,0,0,0,964.348038075881,-245.441204295878,327578264,"LHS_search"
"376",0.0346662068965517,0.142857142857143,0.1,-3.22721120619933,0.826205217436093,0.0131932389263774,-0.794536460068563,-1.34097006821784,3.68e-05,5301405,14062.6282594006,60938.4802968685,0,0,0,0,973.20190813233,-245.442597094533,411727732,"LHS_search"
"377",0.0346662068965517,0.142857142857143,0.1,-3.23220531865589,0.823800385178295,0.013147052540843,-0.791845704089682,-1.33897710409585,3.68e-05,5301405,14062.8214082597,60937.8782985365,0,0,0,0,977.816158572335,-245.428369742739,132433607,"LHS_search"
"378",0.0346662068965517,0.142857142857143,0.1,-3.22716457544643,0.824527666063329,0.0132073927266179,-0.793911309300719,-1.33627028281556,3.68e-05,5301405,14062.5939388312,60937.1539667041,0,0,0,0,965.234094651789,-245.437357383222,969581683,"LHS_search"
"379",0.0346662068965517,0.142857142857143,0.1,-3.23371647889196,0.827585253715653,0.0132372284684427,-0.793030242274455,-1.33587222230967,3.68000000000001e-05,5301405,14062.0358140071,60937.4828094195,0,0,0,0,979.908933885003,-245.447676111595,152566033,"LHS_search"
"380",0.0346662068965517,0.142857142857143,0.1,-3.22279232164428,0.825136387922997,0.013193003832112,-0.795307987023536,-1.3405692000853,3.68e-05,5301405,14061.9362406227,60937.0930967989,0,0,0,0,961.239026660427,-245.441262383249,742450229,"LHS_search"
"381",0.0346662068965517,0.142857142857143,0.1,-3.23450115298267,0.824687251388985,0.0132079891002879,-0.7916178990839,-1.33658277607557,3.68000000000001e-05,5301405,14062.7803098624,60935.5627697425,0,0,0,0,977.036831339432,-245.432943243809,264296120,"LHS_search"
"382",0.0346662068965517,0.142857142857143,0.1,-3.23340088042522,0.824769658292581,0.0133312462257234,-0.789768613991978,-1.34065964044386,3.68e-05,5301405,14062.5623637416,60935.867533034,0,0,0,0,965.898934541365,-245.433455235382,459358908,"LHS_search"
"383",0.0346662068965517,0.142857142857143,0.1,-3.21439653948487,0.824222434072972,0.0132450316912308,-0.79434043173399,-1.34778806910606,3.68e-05,5301405,14062.0772742032,60936.3609680007,0,0,0,0,945.015462986988,-245.434664899257,339372497,"LHS_search"
"384",0.0346662068965517,0.142857142857143,0.1,-3.22549968865508,0.827105242747072,0.0131663250000581,-0.791537947397785,-1.34149451969046,3.68e-05,5301405,14062.088080059,60936.9405912525,0,0,0,0,971.629712111057,-245.436014866288,678989460,"LHS_search"
"385",0.0346662068965517,0.142857142857143,0.1,-3.22344428885763,0.825023626988856,0.01311925028707,-0.794465973527349,-1.34360445438128,3.68e-05,5301405,14062.5859828315,60936.8743944303,0,0,0,0,977.398728429057,-245.436921734769,263601007,"LHS_search"
"386",0.0346662068965517,0.142857142857143,0.1,-3.23380467181152,0.823952164739086,0.013302562204825,-0.792181905102676,-1.33829844988918,3.68000000000001e-05,5301405,14063.2312415197,60936.5064887207,0,0,0,0,972.785092741135,-245.437982077459,456891972,"LHS_search"
"387",0.0346662068965517,0.142857142857143,0.1,-3.22329719055128,0.825123923692408,0.0130943225518032,-0.796472746005009,-1.34038497819393,3.68e-05,5301405,14062.3790211277,60937.3434525283,0,0,0,0,976.152924509562,-245.440401361445,381564949,"LHS_search"
