"rho","gamma","mu_EI","b_3","sigma_P","sigma_M","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.139724137931034,0.142857142857143,0.1,-17.2548030914671,0.23452046875,106.781376443178,0.106939637641093,0.448298065681705,3.68e-05,5301405,42188.23683492,182812.359729707,0,0,0,0,0,-396.692410986654,242397330
0.139724137931034,0.142857142857143,0.1,-18.1340080984438,0.23452046875,107.585966116477,-0.494205493482748,0.91169119077254,3.68e-05,5301405,42187.5741283828,182814.15729403,0,0,0,0,0,-399.114076735444,440854233
0.139724137931034,0.142857142857143,0.1,-16.89676573121,0.23452046875,105.398875100314,-0.454154954836278,0.513917255920592,3.68e-05,5301405,42187.9291504877,182811.247870701,0,0,0,0,0,-397.066725208233,382475703
0.139724137931034,0.142857142857143,0.1,-18.8627163292172,0.23452046875,120.273836001668,-1.00159851301217,-0.292197111393391,3.68e-05,5301405,42186.8911785043,182815.091758742,0,0,0,0,0,-416.9081870012,1012361628
0.139724137931034,0.142857142857143,0.1,4.10922519834504,0.85940171875,1.70913307575578,3.43048295897313,6.26741250487399,3.68e-05,5301405,154687.883391523,70312.7509798374,0,0,0,0,0,-201.803656390956,10095776
0.139724137931034,0.142857142857143,0.1,5.47950903647057,0.85940171875,1.98326905659428,2.67417806299515,5.36505890866191,3.68e-05,5301405,154687.300317843,70313.2298120517,0,0,0,0,0,-207.404185242044,699189043
0.139724137931034,0.142857142857143,0.1,4.22249249615118,0.85940171875,1.71452635139834,3.37299875405481,6.36160434718245,3.68e-05,5301405,154686.930722495,70312.5699217784,0,0,0,0,0,-201.822579396141,607370950
0.139724137931034,0.142857142857143,0.1,4.63773236605743,0.85940171875,1.7235730343049,3.22985002670236,6.34655773133341,3.68e-05,5301405,154689.619817004,70312.5784348618,0,0,0,0,0,-202.090277161465,99130016
0.139724137931034,0.142857142857143,0.1,5.53491705420547,0.85940171875,1.79619306164722,2.76403324598913,6.43484430736768,3.68e-05,5301405,154688.329136231,70312.2381823016,0,0,0,0,0,-204.214015697461,262739165
0.139724137931034,0.142857142857143,0.1,-2.95586896254014,0.35949671875,0.677535613140231,-0.367032363381731,-3.09717648035736,3.68e-05,5301405,4689.34747207551,220312.223502389,0,0,0,0,0,-173.541432965141,128953507
0.139724137931034,0.142857142857143,0.1,-2.98171716209369,0.35949671875,0.685001350379054,-0.347666477071695,-3.09754450703369,3.68e-05,5301405,4687.93918974339,220314.226616103,0,0,0,0,0,-173.602109505494,302043690
0.139724137931034,0.142857142857143,0.1,-2.96584323892744,0.35949671875,0.67826159920004,-0.381097930663511,-3.06844470978643,3.68e-05,5301405,4688.98426394546,220313.665543667,0,0,0,0,0,-173.603367313239,668841051
0.139724137931034,0.142857142857143,0.1,-2.94880124549186,0.35949671875,0.689294218164993,-0.361017517533583,-3.11169036955169,3.68e-05,5301405,4688.35592454141,220313.615338837,0,0,0,0,0,-173.573163831251,166376525
0.139724137931034,0.142857142857143,0.1,-3.00781086709806,0.35949671875,0.686450014783637,-0.350942493989046,-3.05583892243565,3.68e-05,5301405,4687.24843148564,220313.942653662,0,0,0,0,0,-173.572012643778,720955178
0.139724137931034,0.142857142857143,0.1,-15.318054106864,0.60944921875,120.151109080972,0.801229405939518,-5.2378278624407,3.68e-05,5301405,79685.628591275,145313.325130363,0,0,0,0,0,-416.112503616165,523852017
0.139724137931034,0.142857142857143,0.1,-15.4429425130155,0.60944921875,115.574061394737,2.08583500826906,-5.78414419550208,3.67999999999999e-05,5301405,79687.6540196578,145313.170867516,0,0,0,0,0,-417.078957966278,953791845
0.139724137931034,0.142857142857143,0.1,-14.4603607833803,0.60944921875,119.950170033683,0.866005044954899,-5.80377513166972,3.68000000000001e-05,5301405,79688.4912442874,145313.600429639,0,0,0,0,0,-416.930568241389,917818187
0.139724137931034,0.142857142857143,0.1,-14.1490429452329,0.60944921875,120.266215213372,0.450356224343722,-5.28136009343049,3.68e-05,5301405,79687.6064980625,145312.068977849,0,0,0,0,0,-416.924355624417,1566241
0.139724137931034,0.142857142857143,0.1,-15.0606553389163,0.60944921875,120.565186669119,0.444748302236208,-5.27927029056344,3.67999999999999e-05,5301405,79688.1248412052,145310.845540727,0,0,0,0,0,-413.931859170187,942850135
0.139724137931034,0.142857142857143,0.1,3.34644698209819,0.10954421875,1.72741525573056,4.1371015598307,3.13144944754913,3.68e-05,5301405,229687.927947176,295312.438947083,0,0,0,0,0,-202.100114157585,258527359
0.139724137931034,0.142857142857143,0.1,3.30154034659213,0.10954421875,1.72569795308468,4.17331370124388,3.04644104551852,3.68e-05,5301405,229688.156502126,295314.08980964,0,0,0,0,0,-202.113318772569,116279827
0.139724137931034,0.142857142857143,0.1,3.34813925381403,0.10954421875,1.72424619124192,4.13488389972686,3.13803451776418,3.68e-05,5301405,229689.00475338,295311.186932589,0,0,0,0,0,-202.098726953523,1036333671
0.139724137931034,0.142857142857143,0.1,3.34668180085514,0.10954421875,1.72535373246754,4.14015308545887,3.12076635008328,3.68e-05,5301405,229688.194783211,295310.350537219,0,0,0,0,0,-202.101980899172,802680338
0.139724137931034,0.142857142857143,0.1,3.3314960331354,0.10954421875,1.72418076483486,4.1508847556618,3.09304512496098,3.68e-05,5301405,229687.739523565,295311.552488448,0,0,0,0,0,-202.101493835608,11376645
0.139724137931034,0.142857142857143,0.1,-13.4557864398942,0.29700859375,12.834738930295,3.7873928159675,1.08588214934911,3.68e-05,5301405,135938.075305054,276561.413728463,0,0,0,0,0,-304.625454103439,423392770
0.139724137931034,0.142857142857143,0.1,-14.2790287631122,0.29700859375,12.5105928839205,3.51753382947495,1.50968512208163,3.68e-05,5301405,135938.356648122,276562.4889233,0,0,0,0,0,-305.346601717734,665727807
0.139724137931034,0.142857142857143,0.1,-14.3430921322627,0.29700859375,12.9506914722722,4.2052356172853,1.59492115118637,3.68e-05,5301405,135937.230293157,276563.585746086,0,0,0,0,0,-306.000142863912,65790296
0.139724137931034,0.142857142857143,0.1,-13.6442450940844,0.29700859375,12.5126568686391,3.29842795969576,1.54792282789472,3.68e-05,5301405,135938.416966581,276563.498073874,0,0,0,0,0,-304.549250008254,898133662
0.139724137931034,0.142857142857143,0.1,-14.4405422265458,0.29700859375,13.0621734586696,3.90648550819979,1.68335934825335,3.67999999999999e-05,5301405,135938.366519048,276561.727878843,0,0,0,0,0,-306.026371772445,280171497
0.139724137931034,0.142857142857143,0.1,-3.09808291083024,0.79691359375,0.759960537141351,-0.207219933332026,-3.01718021444309,3.68e-05,5301405,285937.042598132,126562.935686459,0,0,0,0,0,-177.433233802273,653392322
0.139724137931034,0.142857142857143,0.1,-3.10394427856469,0.79691359375,0.758059493154929,-0.213683862233384,-3.00676056110045,3.68e-05,5301405,285937.307351089,126562.360841546,0,0,0,0,0,-177.434304947147,644596796
0.139724137931034,0.142857142857143,0.1,-3.11219127694315,0.79691359375,0.763364605451595,-0.196236008672085,-3.02219693092662,3.68e-05,5301405,285937.55488673,126563.169321817,0,0,0,0,0,-177.420253488576,685743804
0.139724137931034,0.142857142857143,0.1,-3.09962038498465,0.79691359375,0.757609250728562,-0.21882094779087,-3.00882862674821,3.68e-05,5301405,285938.063401722,126563.017353728,0,0,0,0,0,-177.416508363082,12742322
0.139724137931034,0.142857142857143,0.1,-3.08869873668687,0.79691359375,0.763546858426067,-0.209145595705433,-3.03235699884992,3.67999999999999e-05,5301405,285937.304371239,126562.777021186,0,0,0,0,0,-177.411288231232,457389310
0.139724137931034,0.142857142857143,0.1,-2.19022517787221,0.04705609375,8.10876925723143,1.61715620877763,-8.40315425107525,3.68e-05,5301405,210936.411720667,201562.408656419,0,0,0,0,0,-276.433672066551,920686311
0.139724137931034,0.142857142857143,0.1,-3.18001870469579,0.04705609375,2.28908320034781,1.23671490745244,-5.22255419629525,3.68000000000001e-05,5301405,210937.346099085,201563.666887071,0,0,0,0,0,-218.035883132169,244106538
0.139724137931034,0.142857142857143,0.1,-3.11703135201052,0.04705609375,3.40602284067359,1.74446309827857,-6.28982842311492,3.68000000000001e-05,5301405,210937.519556222,201562.976172766,0,0,0,0,0,-240.254529600869,36434218
0.139724137931034,0.142857142857143,0.1,-2.70391750600575,0.04705609375,1.90475601812079,0.662803631496247,-4.85234115727046,3.68e-05,5301405,210936.248414135,201565.60832153,0,0,0,0,0,-208.345617989544,408083537
0.139724137931034,0.142857142857143,0.1,-2.41035906867909,0.04705609375,4.36392386143066,1.35564923516492,-6.88714400926068,3.68e-05,5301405,210937.461345861,201565.038190558,0,0,0,0,0,-252.107144959608,652657915
0.139724137931034,0.142857142857143,0.1,-8.34280559890954,0.54696109375,6.47777691558773,-0.136801018335821,0.779532368541209,3.68e-05,5301405,60937.0698916185,51561.3529292269,0,0,0,0,0,-290.366405817522,468516416
0.139724137931034,0.142857142857143,0.1,-7.43197753022999,0.54696109375,5.7365700268588,-0.23651030819794,0.794391425482833,3.67999999999999e-05,5301405,60938.2934165728,51564.21846755,0,0,0,0,0,-280.399587290271,900635908
0.139724137931034,0.142857142857143,0.1,-7.10267829694475,0.54696109375,10.0714067334473,0.926881786933275,0.622514531290834,3.68e-05,5301405,60937.9301639971,51563.4467191346,0,0,0,0,0,-287.982411475416,868590298
0.139724137931034,0.142857142857143,0.1,-8.16736614796083,0.54696109375,5.87360869702077,-0.233670364524515,0.276747628002549,3.68e-05,5301405,60936.0024929806,51564.1135361253,0,0,0,0,0,-282.537929528997,503400585
0.139724137931034,0.142857142857143,0.1,-8.88971548203071,0.54696109375,9.76922948385951,-0.411461726459526,1.03939170061985,3.68e-05,5301405,60939.0628129723,51563.2282062861,0,0,0,0,0,-299.619025703076,469764834
0.139724137931034,0.142857142857143,0.1,-0.270318633164645,0.42198484375,14.7806792780193,1.4063948630327,5.45612025151506,3.68e-05,5301405,173437.415713438,164063.078855134,0,0,0,0,0,-337.786186711983,21524422
0.139724137931034,0.142857142857143,0.1,-2.0237740581447,0.42198484375,20.7722051652321,0.454859541911843,6.01392172913081,3.68e-05,5301405,173437.716571295,164063.672538692,0,0,0,0,0,-355.042983835174,493050907
0.139724137931034,0.142857142857143,0.1,-0.704034180807981,0.42198484375,22.2463425186536,-0.109220118766703,5.21610117602537,3.68e-05,5301405,173437.939160167,164064.314869605,0,0,0,0,0,-369.103633747976,445589369
0.139724137931034,0.142857142857143,0.1,-0.0670606136349588,0.42198484375,31.0071225997451,-0.933135497687242,5.94452794021766,3.68e-05,5301405,173439.806842178,164063.886100845,0,0,0,0,0,-370.323417016543,867986311
0.139724137931034,0.142857142857143,0.1,-1.48956858427555,0.42198484375,24.4025430249454,-0.754548200288007,5.40852406569547,3.67999999999999e-05,5301405,173436.080757153,164061.803322614,0,0,0,0,0,-379.426488447795,208380231
0.139724137931034,0.142857142857143,0.1,-12.1745182090654,0.92188984375,0.0283388199102308,3.67465467791782,-1.57058650715324,3.68e-05,5301405,23438.207964113,14063.3276423796,0,0,0,0,0,-932.035515020342,472919871
0.139724137931034,0.142857142857143,0.1,-13.8025340880828,0.92188984375,0.0519957745316738,4.01132033635509,-1.10526450874428,3.68e-05,5301405,23438.3029136645,14064.0442246975,0,0,0,0,0,-935.392207043967,355485900
0.139724137931034,0.142857142857143,0.1,-13.1815836551087,0.92188984375,0.0650628266579566,3.8459518578374,-0.9818741040862,3.68000000000001e-05,5301405,23438.7871278117,14064.6950116752,0,0,0,0,0,-934.257897249826,465377761
0.139724137931034,0.142857142857143,0.1,-12.3799963776051,0.92188984375,0.0232633033651386,3.84023449129513,-1.75364987842873,3.68000000000001e-05,5301405,23437.497015813,14063.330205361,0,0,0,0,0,-932.975426301309,486087845
0.139724137931034,0.142857142857143,0.1,-13.2524529703831,0.92188984375,12.7267126566854,4.06339502128684,-0.309630801087897,3.68e-05,5301405,23439.163476336,14062.7098384739,0,0,0,0,0,-310.359027458635,230198385
0.139724137931034,0.142857142857143,0.1,-3.0082793224712,0.17203234375,0.781678248868683,-0.277376611245648,-3.063570268703,3.67999999999999e-05,5301405,98439.7909695191,239062.713954385,0,0,0,0,0,-175.910706199299,76663737
0.139724137931034,0.142857142857143,0.1,-3.01561021157429,0.17203234375,0.784752209184868,-0.260613077535988,-3.07688703290891,3.68e-05,5301405,98437.7879326668,239062.312450579,0,0,0,0,0,-175.908818091153,34068125
0.139724137931034,0.142857142857143,0.1,-2.99851700866854,0.17203234375,0.784410272258556,-0.28029726534593,-3.0661721950101,3.68e-05,5301405,98437.571400569,239061.431008224,0,0,0,0,0,-175.889433123446,332549085
0.139724137931034,0.142857142857143,0.1,-3.01707074441339,0.17203234375,0.7866251019969,-0.266739138446478,-3.06404484054002,3.68e-05,5301405,98438.236776475,239062.488630184,0,0,0,0,0,-175.902302309877,537665345
0.139724137931034,0.142857142857143,0.1,-3.00703006576359,0.17203234375,0.788817786731052,-0.279130087229719,-3.06668737892319,3.68e-05,5301405,98436.6720054207,239062.975302688,0,0,0,0,0,-175.935968014342,456801990
0.139724137931034,0.142857142857143,0.1,4.14450590660366,0.67193734375,1.78533358670688,3.94332021276823,6.27481208869364,3.67999999999999e-05,5301405,248437.842526898,89062.5175868731,0,0,0,0,0,-203.155307487461,197437735
0.139724137931034,0.142857142857143,0.1,4.25994556027428,0.67193734375,1.7139843213816,3.39477776521181,6.05341314942475,3.68e-05,5301405,248436.234147965,89064.2406637752,0,0,0,0,0,-201.785345797616,919809852
0.139724137931034,0.142857142857143,0.1,4.20403714145208,0.67193734375,1.71266698726661,3.4401953841791,5.83565200993489,3.68e-05,5301405,248438.320161638,89062.6808531839,0,0,0,0,0,-201.795243017521,820825101
0.139724137931034,0.142857142857143,0.1,4.94409042859843,0.67193734375,1.76833236844146,3.5356638253745,5.80054825152044,3.68e-05,5301405,248438.00725732,89064.8144360999,0,0,0,0,0,-202.997552654428,102740476
0.139724137931034,0.142857142857143,0.1,4.20727187246604,0.67193734375,1.71829104354518,3.47050376770693,5.644827768796,3.68000000000001e-05,5301405,248438.332036865,89063.3840718163,0,0,0,0,0,-201.824614632062,24917824
0.139724137931034,0.142857142857143,0.1,-7.14276409424718,0.804724609375,3.26645100288661,1.89940939245872,-2.45577468731718,3.68e-05,5301405,110157.652382906,203906.799474677,0,0,0,0,0,-249.90861997017,931044595
0.139724137931034,0.142857142857143,0.1,-4.86508694712201,0.804724609375,1.77050950583328,1.41256244247871,-3.03812389037477,3.68e-05,5301405,110157.521451358,203906.285514337,0,0,0,0,0,-208.649043719837,93390617
0.139724137931034,0.142857142857143,0.1,-7.25989001778537,0.804724609375,3.50740755610994,2.1754424170002,-2.75736897608858,3.68e-05,5301405,110157.204087842,203907.579862976,0,0,0,0,0,-253.221491536095,236015916
0.139724137931034,0.142857142857143,0.1,-7.8045668073718,0.804724609375,4.07788183400364,1.88838549068011,-2.31945618760259,3.68e-05,5301405,110157.059736094,203906.9174748,0,0,0,0,0,-258.704581457745,732759751
0.139724137931034,0.142857142857143,0.1,-5.23356440364005,0.804724609375,2.19630322656512,1.55340054148193,-3.05614616435627,3.68e-05,5301405,110157.326458801,203907.033978193,0,0,0,0,0,-217.473515653468,883088364
0.139724137931034,0.142857142857143,0.1,4.12574618402139,0.304819609375,1.71815334504384,3.42243425950698,6.22577785533332,3.68e-05,5301405,260156.553499421,53907.6879267857,0,0,0,0,0,-201.688826508465,734183299
0.139724137931034,0.142857142857143,0.1,4.12746973049915,0.304819609375,1.71863184094059,3.41157408788105,6.27091270415349,3.68e-05,5301405,260157.87533509,53907.5932673275,0,0,0,0,0,-201.686375730221,655928009
0.139724137931034,0.142857142857143,0.1,4.13316643799195,0.304819609375,1.71441415338408,3.42266339247938,6.19666671462948,3.68e-05,5301405,260156.951209575,53908.3469792793,0,0,0,0,0,-201.688319036451,50194487
0.139724137931034,0.142857142857143,0.1,4.12315959501339,0.304819609375,1.71849349502083,3.43155697387505,6.15533143249674,3.68e-05,5301405,260155.640845939,53908.0033952846,0,0,0,0,0,-201.691913403133,733026079
0.139724137931034,0.142857142857143,0.1,4.14273994998879,0.304819609375,1.71469178642239,3.42453216004734,6.1180434359998,3.68e-05,5301405,260156.403056944,53906.5161651332,0,0,0,0,0,-201.692744521009,906014908
0.139724137931034,0.142857142857143,0.1,-2.65481143825535,0.554772109375,1.19317848188278,0.139891575115553,-1.32694276980498,3.68e-05,5301405,185157.032679307,278906.133309023,0,0,0,0,0,-192.010284564458,13113263
0.139724137931034,0.142857142857143,0.1,3.32814671869532,0.554772109375,1.7172211236799,4.15894184332643,3.22491064062557,3.68e-05,5301405,185157.478201716,278904.972600569,0,0,0,0,0,-202.304749129413,605960577
0.139724137931034,0.142857142857143,0.1,-3.02348314699334,0.554772109375,0.867550282710474,-0.459835569746209,-2.67428829501006,3.67999999999999e-05,5301405,185157.766736553,278904.60636459,0,0,0,0,0,-179.046872983369,376193884
0.139724137931034,0.142857142857143,0.1,3.29073817938039,0.554772109375,1.7210649572296,4.19070767139597,3.15108158993134,3.68e-05,5301405,185156.384510121,278905.811410529,0,0,0,0,0,-202.319493661156,1017350572
0.139724137931034,0.142857142857143,0.1,3.32012507090633,0.554772109375,1.71851089344107,4.16898442454985,3.19692098764846,3.68e-05,5301405,185156.377227713,278906.293757375,0,0,0,0,0,-202.311610961342,49828610
0.139724137931034,0.142857142857143,0.1,-12.9080071342226,0.054867109375,120.399943606569,-2.21884538836854,-5.56843751977076,3.68e-05,5301405,35157.1024678574,128906.781455918,0,0,0,0,0,-416.970153461986,284836051
0.139724137931034,0.142857142857143,0.1,-13.7315619790007,0.054867109375,120.254650987254,-2.35888829831573,-6.46406636811746,3.68e-05,5301405,35157.1574905453,128905.610490258,0,0,0,0,0,-416.978310005201,691518427
0.139724137931034,0.142857142857143,0.1,-12.988004827979,0.054867109375,120.215334747187,-1.47165081571473,-5.96864784858921,3.68e-05,5301405,35156.2585551575,128905.994190438,0,0,0,0,0,-416.974447467785,663099718
