"sigma_M","gamma","b_3","sigma_P","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.448331034482759,0.0588235294117647,-4.77713861551433,0.29700859375,0.758328887692499,3.40774941898668,-4.89170586963845,3.68e-05,5301405,84375.6069633372,0,0,0,0,0,-612.86965308283,641833946
0.448331034482759,0.0588235294117647,-3.51047392092102,0.29700859375,0.657897420682265,5.46805363431958,-6.12015825122184,3.68e-05,5301405,84373.4062443417,0,0,0,0,0,-574.671095683542,990273472
0.448331034482759,0.0588235294117647,-3.29870731067267,0.04705609375,0.805156637076509,6.53401186437171,8.13635828199325,3.68e-05,5301405,534375.618191795,0,0,0,0,0,-351.737256200926,626177499
0.448331034482759,0.0588235294117647,-5.74806878151649,0.04705609375,0.927983353749946,8.36018048873414,7.16056183913478,3.68e-05,5301405,534374.982464963,0,0,0,0,0,-401.428499441357,866857853
0.448331034482759,0.0588235294117647,-6.7313624260402,0.04705609375,0.907302408231801,7.95938632502678,5.36706404812687,3.68e-05,5301405,534375.206103589,0,0,0,0,0,-471.039780099253,638700574
0.448331034482759,0.0588235294117647,-8.12918089691353,0.04705609375,0.901341765114145,7.74001729347677,5.01734765527517,3.68e-05,5301405,534374.740727219,0,0,0,0,0,-531.446100635941,984295189
0.448331034482759,0.0588235294117647,-5.63424167293144,0.04705609375,0.928104713596026,8.2793812830709,6.3879533864654,3.68e-05,5301405,534373.523441067,0,0,0,0,0,-416.226448159641,8949309
0.448331034482759,0.0588235294117647,2.82590070275538,0.54696109375,0.241959627335399,2.05006988602522,-2.12799851412387,3.67999999999999e-05,5301405,234374.549641391,0,0,0,0,0,-493.93457765919,1064688867
0.448331034482759,0.0588235294117647,2.45498611134014,0.54696109375,0.068234595389143,2.59307727611597,-2.6219376114977,3.68e-05,5301405,234375.187255615,0,0,0,0,0,-540.385571161464,1024516390
0.448331034482759,0.0588235294117647,2.61589294644576,0.54696109375,0.282747987578613,1.86736183214931,-1.07035062045458,3.68e-05,5301405,234373.579091545,0,0,0,0,0,-468.440289729917,895712207
0.448331034482759,0.0588235294117647,2.25376811767478,0.54696109375,0.162480882406461,2.13294030135241,-2.25388775706998,3.68e-05,5301405,234377.034707835,0,0,0,0,0,-506.131808059817,241587473
0.448331034482759,0.0588235294117647,2.09124912211565,0.54696109375,0.110810352531954,2.34697097234841,-1.9984804904973,3.68e-05,5301405,234375.503125373,0,0,0,0,0,-506.722333100991,544487212
0.448331034482759,0.0588235294117647,-5.93173736109164,0.42198484375,0.803073438872148,2.74084425647475,-0.487613244409929,3.68e-05,5301405,309376.197953781,0,0,0,0,0,-337.344104277139,765195829
0.448331034482759,0.0588235294117647,-6.93286878627611,0.42198484375,0.732807228728878,4.19483789431124,-0.564358738829914,3.68e-05,5301405,309376.438431338,0,0,0,0,0,-432.633542377637,28108470
0.448331034482759,0.0588235294117647,-8.16407209743848,0.42198484375,0.739009435025656,5.53158063498172,-2.24230351387079,3.67999999999999e-05,5301405,309375.087381548,0,0,0,0,0,-557.978247936091,614088473
0.448331034482759,0.0588235294117647,-5.7188567336004,0.42198484375,0.743275442174825,3.02136540699741,-0.522670455707708,3.68000000000001e-05,5301405,309375.359027868,0,0,0,0,0,-357.323028219592,158832000
0.448331034482759,0.0588235294117647,-6.39789863180076,0.42198484375,0.661673590885698,3.87620676358437,-0.463260219378327,3.68e-05,5301405,309375.750558631,0,0,0,0,0,-401.654691452271,99223462
0.448331034482759,0.0588235294117647,2.74775341852116,0.92188984375,0.256255930452796,1.92229397086608,5.12462319980886,3.68e-05,5301405,9375.95857693654,0,0,0,0,0,-333.763944567339,836286144
0.448331034482759,0.0588235294117647,1.08091974373384,0.92188984375,0.312585076261379,2.70042897261329,4.40791847351361,3.68e-05,5301405,9374.91560811822,0,0,0,0,0,-299.711183467708,1014357099
0.448331034482759,0.0588235294117647,1.52873978727834,0.92188984375,0.289480513401797,2.59746536410065,4.06549239981142,3.67999999999999e-05,5301405,9375.44896821202,0,0,0,0,0,-301.568496090167,779487600
0.448331034482759,0.0588235294117647,1.2301003206966,0.92188984375,0.313176207987755,2.69770644724652,4.11134914724356,3.67999999999999e-05,5301405,9375.11664165944,0,0,0,0,0,-298.933400976997,957940214
0.448331034482759,0.0588235294117647,1.18284352291859,0.92188984375,0.327018549184575,2.67898650216071,4.15004621973759,3.68e-05,5301405,9374.62900718415,0,0,0,0,0,-298.855848853696,287668633
0.448331034482759,0.0588235294117647,-8.21024664543937,0.67193734375,0.699756868538059,-2.00626732489032,-0.746107502976528,3.68000000000001e-05,5301405,459374.111195219,0,0,0,0,0,-344.492492825979,477517666
0.448331034482759,0.0588235294117647,-8.54198528771159,0.67193734375,0.902892268951391,-2.86208701624248,-1.28179913594749,3.68e-05,5301405,459376.062819321,0,0,0,0,0,-547.315118239052,1065159128
0.448331034482759,0.0588235294117647,-10.7591483570596,0.67193734375,0.692910998546054,-2.53394517013115,-0.983221862182071,3.68e-05,5301405,459375.542919993,0,0,0,0,0,-625.632041634356,260662483
0.448331034482759,0.0588235294117647,-9.10754274189751,0.67193734375,0.840522237376905,-2.61976448901381,-1.39151308985838,3.68e-05,5301405,459375.853711052,0,0,0,0,0,-527.692830829717,264146490
0.448331034482759,0.0588235294117647,-8.48135748926091,0.67193734375,0.890023166893651,-1.36826655106895,-1.21106108435999,3.68e-05,5301405,459376.457081449,0,0,0,0,0,-315.909835051518,285076508
0.448331034482759,0.0588235294117647,1.35098995895843,0.17203234375,0.465771437885842,1.48725856226893,0.691851838854408,3.68e-05,5301405,159374.108905975,0,0,0,0,0,-445.690414186013,265434710
0.448331034482759,0.0588235294117647,1.04494961500741,0.17203234375,0.659722848315515,1.87447897333686,0.385389389022631,3.68e-05,5301405,159376.194295135,0,0,0,0,0,-452.286226719791,970513751
0.448331034482759,0.0588235294117647,1.18768922560578,0.17203234375,0.497975198596791,1.4608670195627,0.437677288511154,3.68e-05,5301405,159373.567641654,0,0,0,0,0,-444.330224875323,265038893
0.448331034482759,0.0588235294117647,1.90613948850716,0.17203234375,0.400804804033006,1.17638706942552,0.52665858906152,3.68e-05,5301405,159373.704877649,0,0,0,0,0,-441.882194771611,626157706
0.448331034482759,0.0588235294117647,1.34383847388653,0.17203234375,0.513337793319032,1.66878171979702,0.409432057645458,3.68e-05,5301405,159375.320766374,0,0,0,0,0,-446.309688805945,810929868
0.448331034482759,0.0588235294117647,-7.58105821155932,0.26576453125,0.0134663816352934,9.57053948550486,9.9125276063244,3.68e-05,5301405,215627.554456036,0,0,0,0,0,-705.437619029412,432834144
0.448331034482759,0.0588235294117647,-11.1672311157983,0.26576453125,0.0414944201484773,8.17147453761257,7.54495169467749,3.68e-05,5301405,215625.98941983,0,0,0,0,0,-748.622595016555,877321744
0.448331034482759,0.0588235294117647,-11.3738691298186,0.26576453125,0.0618285707023869,8.36726057287259,7.12693082172333,3.68e-05,5301405,215624.532114301,0,0,0,0,0,-751.309317936611,100154918
0.448331034482759,0.0588235294117647,-11.3224853541573,0.26576453125,0.0865947427886968,8.14629195572471,7.68355791976655,3.68e-05,5301405,215625.351826496,0,0,0,0,0,-755.620415401752,101977869
0.448331034482759,0.0588235294117647,-10.306023015113,0.26576453125,0.0788092733212271,8.02515274883664,6.88703657623827,3.67999999999999e-05,5301405,215625.473348059,0,0,0,0,0,-751.642035135243,191176605
0.448331034482759,0.0588235294117647,-0.0208037517991488,0.76566953125,0.401449050775977,4.90043141976006,-1.27893207630033,3.68e-05,5301405,515625.390428031,0,0,0,0,0,-459.78293401847,187616781
0.448331034482759,0.0588235294117647,1.16885025826697,0.76566953125,0.312213445289856,3.54605541933786,-0.92377801670371,3.68e-05,5301405,515624.471167094,0,0,0,0,0,-452.625617083264,223987014
0.448331034482759,0.0588235294117647,1.23066980309562,0.76566953125,0.455095143013624,3.71517628142485,-0.843980958252409,3.68e-05,5301405,515624.476314603,0,0,0,0,0,-423.960014780393,308342474
0.448331034482759,0.0588235294117647,-0.192260299149494,0.76566953125,0.578924262449334,4.85172562059463,-0.703282763727423,3.68e-05,5301405,515624.603176644,0,0,0,0,0,-429.336160053998,238553858
0.448331034482759,0.0588235294117647,1.47345274426545,0.76566953125,0.401003726862736,3.63823633256832,-1.2931194334939,3.68e-05,5301405,515623.868783174,0,0,0,0,0,-437.737444492817,678735868
0.448331034482759,0.0588235294117647,-5.78548716778086,0.51571703125,0.176280854482329,1.19879435969362,0.255775119098967,3.68e-05,5301405,65624.8106575007,0,0,0,0,0,-640.13140592765,756286333
0.448331034482759,0.0588235294117647,-5.96638314656624,0.51571703125,0.325944878331173,0.421513424445893,0.348119398500469,3.68000000000001e-05,5301405,65626.8550134458,0,0,0,0,0,-609.842463805115,985666207
0.448331034482759,0.0588235294117647,-5.5273722684868,0.51571703125,0.270714048811457,0.915242962077058,0.0334398631879251,3.68000000000001e-05,5301405,65627.0759228737,0,0,0,0,0,-593.712637038533,892244408
0.448331034482759,0.0588235294117647,-5.67979384759249,0.51571703125,0.256178657064021,0.519563804899942,0.0157912571357512,3.68000000000001e-05,5301405,65626.1400682783,0,0,0,0,0,-603.859331039718,195979352
0.448331034482759,0.0588235294117647,-5.98352646354712,0.51571703125,0.292594581577997,0.976715496714861,0.153205083549764,3.68e-05,5301405,65624.8423585112,0,0,0,0,0,-589.50770984211,462737309
0.448331034482759,0.0588235294117647,4.94265660855744,0.01581203125,0.0739839219391115,7.9234780905233,-4.50413649151448,3.67999999999999e-05,5301405,365628.121053255,0,0,0,0,0,-549.386071347491,305342529
0.448331034482759,0.0588235294117648,5.15947421623474,0.01581203125,0.07562236437686,7.65568248614946,-4.4603822444863,3.68000000000001e-05,5301405,365626.26198445,0,0,0,0,0,-549.558711226595,99931516
0.448331034482759,0.0588235294117647,5.23516340222764,0.01581203125,0.0843738160638137,7.75697331734326,-4.5387146056728,3.67999999999999e-05,5301405,365626.580262066,0,0,0,0,0,-548.339147631234,680299748
0.448331034482759,0.0588235294117647,5.45613014247509,0.01581203125,0.0750240979368144,7.77602058701259,-4.6924594198561,3.68e-05,5301405,365625.889427236,0,0,0,0,0,-548.322041404601,663319254
0.448331034482759,0.0588235294117647,5.40735463574977,0.01581203125,0.0790530845683953,8.26231121011555,-4.69429506419889,3.68e-05,5301405,365625.420373909,0,0,0,0,0,-546.440990280017,630069163
0.448331034482759,0.0588235294117647,-4.75031878354678,0.89064578125,0.261149387292089,-1.20363637793528,-3.47699729231048,3.68e-05,5301405,290626.151184733,0,0,0,0,0,-179.210261587228,247694181
0.448331034482759,0.0588235294117647,-6.05305285141245,0.89064578125,0.839134968569842,-1.13025748890511,-2.79657971345408,3.68e-05,5301405,290624.567699055,0,0,0,0,0,-203.188128313233,764429638
0.448331034482759,0.0588235294117647,-4.96309152316165,0.89064578125,0.391100268573319,-1.17165598854978,-3.43407835444379,3.68000000000001e-05,5301405,290627.153451166,0,0,0,0,0,-183.504592405055,610273614
0.448331034482759,0.0588235294117647,-4.70097031492715,0.89064578125,0.24573401465633,-1.19100380984664,-3.50219586836846,3.68e-05,5301405,290624.655568512,0,0,0,0,0,-178.672909808434,7261405
0.448331034482759,0.0588235294117647,-5.43789782492746,0.89064578125,0.444560622992042,-0.970267556303567,-3.36602704789047,3.68e-05,5301405,290624.836321483,0,0,0,0,0,-187.670885071113,719109405
0.448331034482759,0.0588235294117647,0.424436800560265,0.39074078125,0.542103158808474,3.38325320867053,2.87176718710935,3.68e-05,5301405,590625.792641168,0,0,0,0,0,-301.771937587606,574157129
0.448331034482759,0.0588235294117647,0.534753578777976,0.39074078125,0.588481879695771,3.27272185628105,2.99738449892609,3.68e-05,5301405,590624.09705451,0,0,0,0,0,-304.093285721444,1015553536
0.448331034482759,0.0588235294117647,0.255015067021328,0.39074078125,0.688948845511305,3.47522137316148,2.74425646743838,3.68e-05,5301405,590625.113711493,0,0,0,0,0,-305.016922368381,286084259
0.448331034482759,0.0588235294117647,0.515871319113371,0.39074078125,0.530859643077294,3.3705866938008,2.93985781558864,3.68e-05,5301405,590624.044262596,0,0,0,0,0,-301.424309559964,989121481
0.448331034482759,0.0588235294117647,0.25813801035329,0.39074078125,0.636035585237774,3.48389574635628,2.75205667782627,3.68000000000001e-05,5301405,590622.975847923,0,0,0,0,0,-303.153868814225,836129875
0.448331034482759,0.0588235294117647,-14.8705779177329,0.14078828125,0.0118028049705863,4.43204279930348,1.07480146746786,3.68000000000001e-05,5301405,140624.997222664,0,0,0,0,0,-867.465848964112,829203515
0.448331034482759,0.0588235294117647,-14.2694721054969,0.14078828125,0.0100722368292094,4.13041165052629,1.02013559192538,3.68000000000001e-05,5301405,140625.110038193,0,0,0,0,0,-899.611995854247,710714398
0.448331034482759,0.0588235294117646,-14.92067081565,0.14078828125,0.122717518885082,4.59041670444208,-2.81229439671144,3.68e-05,5301405,140625.954987143,0,0,0,0,0,-943.913468571618,568695821
0.448331034482759,0.0588235294117647,-14.1787208979432,0.14078828125,0.015592736437007,4.71027290222195,1.03338742800985,3.68000000000001e-05,5301405,140625.517982982,0,0,0,0,0,-837.087547504484,626662889
0.448331034482759,0.0588235294117648,-16.2355169882632,0.14078828125,0.253757735929405,5.43859694161168,-3.58195554014119,3.68e-05,5301405,140626.056642777,0,0,0,0,0,-932.897218074035,445910658
0.448331034482759,0.0588235294117647,0.377470518975948,0.64069328125,0.585236792557841,3.26897282057908,2.80345814769943,3.68e-05,5301405,440627.711553561,0,0,0,0,0,-303.081329934717,671788038
0.448331034482759,0.0588235294117647,-1.06249787463773,0.64069328125,0.744614147315279,3.05584432651272,3.05030566000807,3.68e-05,5301405,440625.316583391,0,0,0,0,0,-335.025952907406,67599715
0.448331034482759,0.0588235294117647,0.502954992216908,0.64069328125,0.514113382780681,3.19378185815454,3.06778973934087,3.68e-05,5301405,440623.243952748,0,0,0,0,0,-299.067733675575,147745144
0.448331034482759,0.0588235294117647,0.148303409230361,0.64069328125,0.641208658957259,3.10621258291918,3.78717325330288,3.68e-05,5301405,440624.897115726,0,0,0,0,0,-305.984956430938,416390420
0.448331034482759,0.0588235294117647,0.150437574838257,0.64069328125,0.512355845588586,3.20979520527201,4.02232991686669,3.68e-05,5301405,440625.479134957,0,0,0,0,0,-302.152809756466,14676736
0.448331034482759,0.0588235294117647,-8.28840788210553,0.07830015625,0.000980030371853217,0.72336385186046,2.80025958255298,3.68000000000001e-05,5301405,253125.753646698,0,0,0,0,0,-987.235160374222,591946799
0.448331034482759,0.0588235294117647,-7.26001109530145,0.07830015625,0.000980845204098204,0.949919481830757,2.26134586025218,3.68000000000001e-05,5301405,253125.607867228,0,0,0,0,0,-987.235182395803,978969822
0.448331034482759,0.0588235294117647,-8.2442876197969,0.07830015625,0.00101809306681701,2.58175079631526,2.99258528043639,3.68000000000001e-05,5301405,253126.818696865,0,0,0,0,0,-878.670412482025,212787143
0.448331034482759,0.0588235294117647,-8.74697290800237,0.07830015625,0.000979111343607694,0.684400462881932,2.99702853494105,3.68000000000001e-05,5301405,253125.084962026,0,0,0,0,0,-987.235139191506,904221482
0.448331034482759,0.0588235294117647,-7.97645861446478,0.07830015625,0.000981346843010711,0.92501244055198,2.45716025559417,3.68000000000001e-05,5301405,253125.994864205,0,0,0,0,0,-987.235197479051,138807168
0.448331034482759,0.0588235294117647,5.65772511150563,0.57820515625,0.131292975382222,5.88598057084509,-0.0665643703776596,3.68000000000001e-05,5301405,553126.225048396,0,0,0,0,0,-466.589131075012,974370959
0.448331034482759,0.0588235294117647,5.27268642522808,0.57820515625,0.0593933054358243,8.9630827188193,-4.62245612887715,3.68e-05,5301405,553126.083265866,0,0,0,0,0,-541.714948538135,173064431
0.448331034482759,0.0588235294117647,6.08547973630846,0.57820515625,0.126178131710174,6.98643374402611,-0.473713555944605,3.68e-05,5301405,553125.210432171,0,0,0,0,0,-468.023165252244,876794285
0.448331034482759,0.0588235294117647,5.32764501783605,0.57820515625,0.068515882788742,8.77710434610083,-4.43068998286423,3.68e-05,5301405,553125.534539108,0,0,0,0,0,-541.215704321975,346736416
0.448331034482759,0.0588235294117647,5.42569940119103,0.57820515625,0.0594259701863802,9.3795695139238,-4.72148882598981,3.67999999999999e-05,5301405,553126.557683735,0,0,0,0,0,-540.714834979353,61317702
0.448331034482759,0.0588235294117647,-12.1194243366664,0.82815765625,0.787237516132748,3.87972708122976,0.178015554637905,3.68e-05,5301405,103126.977001314,0,0,0,0,0,-572.52617106713,570576864
0.448331034482759,0.0588235294117646,-13.2383303435166,0.82815765625,0.709243299716062,4.53816158436414,1.6888159713416,3.67999999999999e-05,5301405,103124.557799217,0,0,0,0,0,-575.808182675362,955615553
0.448331034482759,0.0588235294117647,-13.8311327761078,0.82815765625,0.518671091868456,5.43369818061165,0.349890014152036,3.68e-05,5301405,103126.176805067,0,0,0,0,0,-640.450751063323,134046693
0.448331034482759,0.0588235294117647,-12.7849538775988,0.82815765625,0.757014916088492,4.25867844307327,-0.337354043403411,3.68e-05,5301405,103124.166223886,0,0,0,0,0,-622.751564340787,17836789
0.448331034482759,0.0588235294117647,-12.607910495053,0.82815765625,0.659467076198322,4.95048659094337,0.819859753448569,3.68e-05,5301405,103123.39204735,0,0,0,0,0,-564.273231984107,375305905
0.448331034482759,0.0588235294117647,-4.11850139225126,0.32825265625,0.036920501713575,-1.27920708806392,-3.0640092186,3.68e-05,5301405,403124.418518769,0,0,0,0,0,-171.365298797118,413947835
