"sigma_P","gamma","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.79314275862069,0.0588235294117647,0.469926015193061,1.4377624670081,0.557736955780751,3.6514367957585,2.23131648968362,3.68e-05,5301405,159375.266459929,0,0,0,0,0,-195.238798602985,746814874
0.79314275862069,0.0588235294117647,0.496870591285664,1.43997113213257,0.548822549902693,3.64195608035546,2.26814626294961,3.68e-05,5301405,159374.721735605,0,0,0,0,0,-195.242858406446,212254999
0.79314275862069,0.0588235294117647,0.471482003964085,1.43570198079847,0.559825431906778,3.66479051143732,2.2068721194099,3.68e-05,5301405,159376.729527809,0,0,0,0,0,-195.233626034241,5348976
0.79314275862069,0.0588235294117647,0.49314628902887,1.43925379472763,0.549424360474764,3.65047547433969,2.23910057222989,3.68e-05,5301405,159377.641168789,0,0,0,0,0,-195.237396768744,515693046
0.79314275862069,0.0588235294117647,-8.51790059926948,2.38789373549365,0.715141332726647,9.8898652421325,9.00299948693255,3.68e-05,5301405,215626.170313263,0,0,0,0,0,-224.210447780897,1050576747
0.79314275862069,0.0588235294117647,-5.97841980991112,1.77885688324291,0.796838915485165,8.97529230744072,9.45820867500915,3.68e-05,5301405,215628.372551835,0,0,0,0,0,-206.570484900414,503655413
0.79314275862069,0.0588235294117647,-7.78924535354293,2.1497648853244,0.742391792393395,9.22251899373706,9.22402019232164,3.68e-05,5301405,215624.023196773,0,0,0,0,0,-218.723381951254,288737737
0.79314275862069,0.0588235294117647,-7.20381680618467,2.10792779141096,0.776300390642496,8.95585208427932,8.42139798514246,3.68e-05,5301405,215625.614171106,0,0,0,0,0,-217.690846224225,412015319
0.79314275862069,0.0588235294117647,-7.99316188900736,2.27764382694596,0.769552096824082,9.3416591087479,9.00815545000755,3.68e-05,5301405,215625.818685895,0,0,0,0,0,-220.458802502276,967658722
0.79314275862069,0.0588235294117647,-1.28907575192829,2.45510683706827,0.591189105315788,3.31216976797564,-1.51542934834232,3.68e-05,5301405,515624.394434461,0,0,0,0,0,-250.704997048645,626331497
0.79314275862069,0.0588235294117647,-2.85704540099052,1.71144481459622,0.585600800797706,2.19742273891921,-1.3820075879225,3.68e-05,5301405,515626.284447456,0,0,0,0,0,-214.473392466095,971824838
0.79314275862069,0.0588235294117647,0.348895036662826,1.43415274527454,0.632172780118103,3.72653210388989,1.97699685728271,3.68e-05,5301405,515625.402873515,0,0,0,0,0,-195.244630978141,890612816
0.79314275862069,0.0588235294117647,-2.91848636163196,1.74748900282075,0.744980055609608,2.61440172132253,-1.42271368827978,3.68e-05,5301405,515621.976126657,0,0,0,0,0,-217.988137770254,5308750
0.79314275862069,0.0588235294117647,-1.59150992855475,2.54255003140238,0.414014327770837,2.93684288682395,-1.36185412740136,3.68e-05,5301405,515623.404953222,0,0,0,0,0,-243.199626530654,700996179
0.79314275862069,0.0588235294117647,-3.86479138055122,1.26740942490043,0.23186942315536,-0.565719099887806,-1.31644307218115,3.67999999999999e-05,5301405,65625.5812813881,0,0,0,0,0,-194.621325194261,410499445
0.79314275862069,0.0588235294117647,-3.87565463008054,1.06314020752661,0.0482504598231551,-1.54876255385834,-1.80897916173594,3.68e-05,5301405,65628.5584560966,0,0,0,0,0,-188.874310019376,991333561
0.79314275862069,0.0588235294117647,-4.84730600929896,1.33906714065112,0.247003289932862,-0.86984081816291,-1.07718561344266,3.68e-05,5301405,65624.8777326829,0,0,0,0,0,-196.852891659519,988303899
0.79314275862069,0.0588235294117647,-4.24109949827114,0.524719297760561,0.171903014178203,-1.58056269704971,-3.37993962477013,3.68e-05,5301405,65626.1556710915,0,0,0,0,0,-171.325620267692,1038654431
0.79314275862069,0.0588235294117647,-3.76620445739786,1.06831691816253,0.0446656241454109,-1.70327556146866,-1.82909506558146,3.68e-05,5301405,65625.4644660393,0,0,0,0,0,-188.213912312507,311052760
0.79314275862069,0.0588235294117647,5.23080519196713,0.00686612274948855,0.327481440609469,3.64705554655981,-3.04440651133979,3.68000000000001e-05,5301405,365625.840885152,0,0,0,0,0,-779.856637110368,350960012
0.79314275862069,0.0588235294117647,5.55466300387146,0.0270301937904417,0.311320555180956,3.58806449400348,-3.29486328150269,3.67999999999999e-05,5301405,365625.317378556,0,0,0,0,0,-784.041929230674,873818304
0.79314275862069,0.0588235294117647,5.83083514945918,0.0378069843711118,0.272728891876303,4.15753560259602,-3.75577072250337,3.67999999999999e-05,5301405,365626.28164957,0,0,0,0,0,-787.770683285822,553338820
0.79314275862069,0.0588235294117647,5.98472662100864,0.0306731833547038,0.275451146903002,4.06733143040595,-3.69952228451056,3.68000000000001e-05,5301405,365627.299388075,0,0,0,0,0,-788.441581377583,471150761
0.79314275862069,0.0588235294117647,4.72643798224661,0.026758803393737,0.325482675527501,3.30561699278584,-2.6019643020814,3.68e-05,5301405,365623.486799834,0,0,0,0,0,-776.347141560221,419818893
0.79314275862069,0.0588235294117647,-4.61835982844535,0.655618234003589,0.189278744611631,-1.22756366417756,-3.4398873379207,3.67999999999999e-05,5301405,290625.080444978,0,0,0,0,0,-174.741034705786,719877663
0.79314275862069,0.0588235294117647,-6.33818607215099,1.13263676703835,0.538467645569611,-0.153790429660777,-3.67316502966291,3.68e-05,5301405,290623.296860338,0,0,0,0,0,-189.076658311327,158463414
0.79314275862069,0.0588235294117647,-4.90677786632609,0.752579285318515,0.358266352900388,-1.03428644977809,-3.58998908072936,3.68e-05,5301405,290625.39119748,0,0,0,0,0,-178.141460508823,81320728
0.79314275862069,0.0588235294117647,-5.39262227930886,0.868390283492275,0.493780171463731,-0.752493973551523,-3.67719726630493,3.68e-05,5301405,290625.082215947,0,0,0,0,0,-181.422052181703,971665832
0.79314275862069,0.0588235294117647,-6.03144027116683,1.06788959083085,0.510908908069921,-0.338023373742705,-3.74062651448007,3.68000000000001e-05,5301405,290625.679871904,0,0,0,0,0,-186.567656382842,954768823
0.79314275862069,0.0588235294117647,0.477821728523516,1.43585486676555,0.557000989650067,3.65613586075626,2.22407245613694,3.68e-05,5301405,590624.798133739,0,0,0,0,0,-195.178256752496,488965261
0.79314275862069,0.0588235294117647,0.469992628636054,1.43272051906416,0.553572056719998,3.65661289821284,2.2213698911908,3.68e-05,5301405,590625.884410899,0,0,0,0,0,-195.174595306538,386954526
0.79314275862069,0.0588235294117647,0.484591511616563,1.43459469523063,0.557629351673456,3.65414035704736,2.22513300884219,3.68000000000001e-05,5301405,590624.409998614,0,0,0,0,0,-195.178276616488,936177522
0.79314275862069,0.0588235294117647,0.467451770987695,1.43419032565327,0.560464187001684,3.66309921639139,2.20595594476977,3.68e-05,5301405,590625.545899431,0,0,0,0,0,-195.177230861005,724100098
0.79314275862069,0.0588235294117647,0.479807947450784,1.43320996752273,0.557330934884608,3.65920820273955,2.20803491239876,3.68e-05,5301405,590625.164400916,0,0,0,0,0,-195.176215863823,699070193
0.79314275862069,0.0588235294117647,-14.1888954176651,0.0347739835209504,0.10048346324843,4.14272615242897,-2.56535331116505,3.68e-05,5301405,140623.902849708,0,0,0,0,0,-956.385299515182,749753006
0.79314275862069,0.0588235294117647,-13.3786662070591,10.4750870190093,0.814273451952828,4.85095837648054,-0.389913563785119,3.67999999999999e-05,5301405,140627.786622197,0,0,0,0,0,-304.183360368123,485211393
0.79314275862069,0.0588235294117647,-13.7408814133006,0.044272946694349,0.222389815614051,3.73554348702096,-3.723092519113,3.68e-05,5301405,140624.580465992,0,0,0,0,0,-933.556412737628,520461729
0.79314275862069,0.0588235294117647,-14.1123489140483,9.51917223209957,0.787574576265748,6.11919883246667,-0.0740616980596846,3.68e-05,5301405,140625.528104521,0,0,0,0,0,-302.052304146701,563322641
0.79314275862069,0.0588235294117647,-11.9256253535831,11.5188719186251,0.855025554178039,1.63648606169459,-0.385084649479292,3.68e-05,5301405,140625.442056739,0,0,0,0,0,-297.461210281807,34952635
0.79314275862069,0.0588235294117647,0.594037295257364,1.44528210367293,0.526136556690345,3.54921174018799,2.60678059637396,3.68e-05,5301405,440624.044235938,0,0,0,0,0,-195.32393062537,691249291
0.79314275862069,0.0588235294117647,0.536402507577447,1.48409510701018,0.51267235479131,3.40227167463963,3.971319591235,3.68e-05,5301405,440625.431541864,0,0,0,0,0,-196.153955991772,834527343
0.79314275862069,0.0588235294117647,0.464220302071169,1.4796210385143,0.565022558310291,3.4484765312338,3.9207046266231,3.68e-05,5301405,440624.436347825,0,0,0,0,0,-196.159886588337,200917543
0.79314275862069,0.0588235294117647,-0.0157180610698827,1.4979577231298,0.473522630853883,3.7567494093007,5.31265914759764,3.68e-05,5301405,440626.17079779,0,0,0,0,0,-196.257448569366,585866245
0.79314275862069,0.0588235294117647,-0.0658229067768078,1.50347699385155,0.477591883185165,3.77581085866074,5.44533892360974,3.68e-05,5301405,440624.249968249,0,0,0,0,0,-196.2531732325,131259293
0.79314275862069,0.0588235294117647,-8.002498652778,2.6058789902686,0.480836750092872,1.83683806569679,0.277946324250556,3.68e-05,5301405,253126.368566131,0,0,0,0,0,-231.317156584615,426719329
0.79314275862069,0.0588235294117647,-8.16754055077774,2.34833240551286,0.563510778959116,1.36250613066203,0.175184183384575,3.68e-05,5301405,253126.934332032,0,0,0,0,0,-225.440971730758,639155823
0.79314275862069,0.0588235294117647,-5.65401523928075,1.3448323654968,0.407507050667428,0.0370853518398809,-1.06952983455388,3.68e-05,5301405,253124.486112133,0,0,0,0,0,-198.571270252402,762336714
0.79314275862069,0.0588235294117647,-7.95469942694258,2.01045073122975,0.283516294705206,0.0645275666632982,-0.301160964037052,3.68e-05,5301405,253125.859245439,0,0,0,0,0,-225.939007838067,817978402
0.79314275862069,0.0588235294117647,-7.15636110556075,1.6581420548316,0.531940155158021,0.170648014890315,-0.536381856828676,3.68e-05,5301405,253126.577741265,0,0,0,0,0,-207.329540750715,625317960
0.79314275862069,0.0588235294117647,5.83018857316445,1.88135734160438,0.355992412420161,9.0108187467582,2.88923495583729,3.68e-05,5301405,553123.343319286,0,0,0,0,0,-205.451406366549,591003773
0.79314275862069,0.0588235294117647,5.92628618659562,1.88008837818671,0.349046553836005,10.0354660125907,2.56774476841849,3.68e-05,5301405,553124.725895816,0,0,0,0,0,-205.448117665123,329391330
0.79314275862069,0.0588235294117647,5.18894647007619,1.89239033364686,0.407181720806523,9.97180551234422,2.18840925869998,3.68e-05,5301405,553125.590828993,0,0,0,0,0,-205.752145524372,835973737
0.79314275862069,0.0588235294117647,5.77838799823697,1.88674594719804,0.361597423167062,9.41277529150903,2.69157220876153,3.68e-05,5301405,553125.059377953,0,0,0,0,0,-205.503608663133,1066057482
0.79314275862069,0.0588235294117647,4.96359819112715,1.88248227441071,0.360572647822057,8.66174536789473,3.02648070910912,3.68e-05,5301405,553125.311310407,0,0,0,0,0,-205.482175985016,748286583
0.79314275862069,0.0588235294117647,-11.569873478718,3.71016021516738,0.764420025067363,3.23286628347841,1.22301112374372,3.68e-05,5301405,103126.072624053,0,0,0,0,0,-292.64550110664,776343610
0.79314275862069,0.0588235294117647,-11.2156829921783,3.83270670723967,0.876239701787203,3.2801634502004,1.2091301423811,3.68e-05,5301405,103124.783955431,0,0,0,0,0,-261.489953566679,817939231
0.79314275862069,0.0588235294117647,-12.791161040392,6.79886524737568,0.779990507211582,2.38060201977817,1.82506746000162,3.68e-05,5301405,103127.545481918,0,0,0,0,0,-275.359013575336,417507650
0.79314275862069,0.0588235294117647,-12.3251191334754,5.37762604786365,0.766286198211376,3.42379755483487,1.3597429662845,3.68e-05,5301405,103126.759766493,0,0,0,0,0,-278.937552451795,1062528496
0.79314275862069,0.0588235294117647,-13.2763467494666,6.71184852423677,0.875809415019313,2.42687503629783,1.58227888008768,3.68e-05,5301405,103128.743038799,0,0,0,0,0,-287.05234198123,246830919
0.79314275862069,0.0588235294117647,-4.10776956590384,0.557121439103063,0.0363983179286473,-1.29152715435982,-3.02144016406607,3.68e-05,5301405,403123.933358841,0,0,0,0,0,-169.658537211354,260060264
0.79314275862069,0.0588235294117647,-4.1048760803557,0.551171065512893,0.0358373192660267,-1.29681414966222,-3.02677278992457,3.68e-05,5301405,403125.584854176,0,0,0,0,0,-169.582318262982,884953019
0.79314275862069,0.0588235294117647,-4.10745582378087,0.546940044187078,0.0350035515093335,-1.27610384115155,-3.01102681433213,3.68e-05,5301405,403124.418526322,0,0,0,0,0,-169.636842751307,5377191
0.79314275862069,0.0588235294117647,-4.1032458851573,0.559107188851774,0.0361301725186339,-1.29343989808332,-3.02184519803842,3.68000000000001e-05,5301405,403124.588919113,0,0,0,0,0,-169.649788373886,1028247763
0.79314275862069,0.0588235294117647,-4.11675052411479,0.559829844058731,0.0355231832872495,-1.28230454050908,-3.02928829496338,3.68e-05,5301405,403124.969327145,0,0,0,0,0,-169.612168995816,1073356253
0.79314275862069,0.0588235294117647,-9.12731295218732,2.09978156143465,0.913314196265074,0.821014210651351,-3.49012604485061,3.68e-05,5301405,178124.31524777,0,0,0,0,0,-215.317820255158,752721833
0.79314275862069,0.0588235294117647,-10.4095595223138,2.65523387169504,0.910950797789494,0.983388745839024,-3.35769412891058,3.68e-05,5301405,178124.061537057,0,0,0,0,0,-229.852244891187,45123309
0.79314275862069,0.0588235294117647,-9.66828675657563,2.17881676747915,0.870525374107744,0.850422562431897,-3.23145471314006,3.68e-05,5301405,178126.010755627,0,0,0,0,0,-221.495484016705,988739151
0.79314275862069,0.0588235294117647,-10.56126931769,2.60849187131102,0.899679130902151,1.04630586502852,-3.33641455248243,3.68e-05,5301405,178125.451461135,0,0,0,0,0,-231.792067473237,644549792
0.79314275862069,0.0588235294117647,-10.2946237099202,2.56918533512914,0.905308647987307,0.953838189471994,-3.29423331008173,3.68e-05,5301405,178127.08884948,0,0,0,0,0,-228.375660744805,343340628
0.79314275862069,0.0588235294117647,-4.32171123950455,5.85150562996293,0.125019934126133,-2.09061742683574,-0.724468514971578,3.68e-05,5301405,478125.422132948,0,0,0,0,0,-254.817743715252,693853083
0.79314275862069,0.0588235294117647,-4.12651601677788,0.562486785470766,0.0375150850363181,-1.23905163830882,-3.01927918384863,3.68e-05,5301405,478125.618554101,0,0,0,0,0,-170.709013837107,253933306
0.79314275862069,0.0588235294117647,-4.27747592103138,0.635258176361001,0.043345101764875,-1.20486131657485,-2.94673468279529,3.68e-05,5301405,478125.062733699,0,0,0,0,0,-171.422177402751,730555322
0.79314275862069,0.0588235294117647,-4.2911234143442,0.78584614289246,0.0572571979358093,-1.40503911496018,-2.6564598854988,3.68e-05,5301405,478125.895101219,0,0,0,0,0,-176.154194968622,528634036
0.79314275862069,0.0588235294117647,-4.10823867815609,0.578324519193409,0.0357140456034583,-1.2510506871412,-2.97756809660265,3.68e-05,5301405,478124.784987547,0,0,0,0,0,-170.793359984468,809307765
0.79314275862069,0.0588235294117647,-5.62488015607249,1.29245670906706,0.608580571992375,-0.736668995707622,-2.62573053931949,3.67999999999999e-05,5301405,28125.7339880176,0,0,0,0,0,-192.984937388415,691817406
0.79314275862069,0.0588235294117647,-4.6453144696034,0.986760541509158,0.14349968740976,-1.07649400263756,-2.85073580673976,3.68e-05,5301405,28126.0922715789,0,0,0,0,0,-184.540336774054,321344632
0.79314275862069,0.0588235294117647,-4.42595524992445,0.594176315762574,0.357848678203114,-1.53238553033567,-3.29616415891394,3.68e-05,5301405,28125.126140662,0,0,0,0,0,-172.93402049337,531559435
0.79314275862069,0.0588235294117647,-4.75766219473579,0.998006511902383,0.159839452681403,-1.05144715348605,-2.80179689353332,3.68e-05,5301405,28125.369051898,0,0,0,0,0,-185.25338953321,393048705
0.79314275862069,0.0588235294117647,-5.33280633936724,1.15165502957622,0.701707456343158,-0.870109880954452,-3.27111023264568,3.68e-05,5301405,28126.6798715026,0,0,0,0,0,-187.84949081465,282286583
0.79314275862069,0.0588235294117647,0.512363929818191,1.4357941728657,0.540410747010518,3.6329100722363,2.28898818121554,3.68e-05,5301405,328125.337100781,0,0,0,0,0,-195.212366693836,614525367
0.79314275862069,0.0588235294117647,0.489616627825845,1.43537554223532,0.547557307008843,3.64963416668688,2.23641985911017,3.68e-05,5301405,328124.310709502,0,0,0,0,0,-195.212107713376,627960168
0.79314275862069,0.0588235294117647,0.512242048238288,1.43957662165582,0.538902852680185,3.63316427162403,2.2974075310296,3.68e-05,5301405,328124.964103997,0,0,0,0,0,-195.221675883681,1038582363
0.79314275862069,0.0588235294117647,0.492808948920698,1.43905181670402,0.542702130510822,3.63888205554467,2.27635058636162,3.68e-05,5301405,328126.001433054,0,0,0,0,0,-195.220770838554,823193048
0.79314275862069,0.0588235294117647,-0.0394390452354571,1.50134143799255,0.457973410145212,3.75606775558324,5.58584217304827,3.68e-05,5301405,328125.365570898,0,0,0,0,0,-196.255196241468,332412984
0.79314275862069,0.0588235294117647,-8.32399384040519,2.7560975616276,0.272498809080551,-0.942511407730816,-0.419959028189721,3.67999999999999e-05,5301405,145313.046937563,0,0,0,0,0,-226.503284922501,818681907
0.79314275862069,0.0588235294117647,-4.36980860368324,2.0117948896314,0.716607609995301,4.57185227417977,6.98531371678519,3.68e-05,5301405,145314.158794329,0,0,0,0,0,-215.596635767017,701955285
0.79314275862069,0.0588235294117647,-6.60690246443225,4.70431089215869,0.794258931404192,2.37188854872787,5.13279889399123,3.68e-05,5301405,145313.057795899,0,0,0,0,0,-268.170484211651,798953102
0.79314275862069,0.0588235294117647,-6.30205055437136,4.1890742709375,0.763788030302765,3.29794773518753,4.7041436598453,3.68e-05,5301405,145312.747658262,0,0,0,0,0,-258.267472455399,274495770
0.79314275862069,0.0588235294117647,-5.97859662563033,3.78140186556596,0.772171602217889,2.8135103777591,6.27244112940893,3.68e-05,5301405,145313.528126975,0,0,0,0,0,-252.821794122469,596352208
0.79314275862069,0.0588235294117647,0.425305508315934,1.43747144482664,0.585874876728169,3.681377887741,2.14523293044932,3.68000000000001e-05,5301405,445313.224854342,0,0,0,0,0,-195.20137817824,709798062
0.79314275862069,0.0588235294117647,4.23141942534766,1.88945897755389,0.394193975803876,5.81949475042343,3.41460119834438,3.68e-05,5301405,445312.75661463,0,0,0,0,0,-205.614654492447,939065197
0.79314275862069,0.0588235294117647,0.516725768836374,1.43708482039933,0.541358490935145,3.64055274414386,2.27200598970228,3.68e-05,5301405,445313.842197656,0,0,0,0,0,-195.2014757772,837003182
0.79314275862069,0.0588235294117647,0.536414139088542,1.43802918713127,0.546866431761242,3.67117901498119,2.12802830992608,3.68e-05,5301405,445313.462285547,0,0,0,0,0,-195.224411589691,217559265
0.79314275862069,0.0588235294117647,4.06203972757154,1.86732107927405,0.342431180022636,5.53517072916933,3.92370589579992,3.68e-05,5301405,445314.334502231,0,0,0,0,0,-205.177751544317,191559161
0.79314275862069,0.0588235294117647,-13.2578201225684,9.51707048652164,0.758881048352336,6.23496464597213,0.916417640770086,3.68e-05,5301405,295313.387054674,0,0,0,0,0,-300.436752895825,128707226
0.79314275862069,0.0588235294117647,-12.7243257303937,8.51950812124725,0.892147970132281,6.18252986985197,0.353231561521592,3.68e-05,5301405,295312.854382272,0,0,0,0,0,-297.884723526254,860521630
0.79314275862069,0.0588235294117647,-14.1118900261275,8.24882494353152,0.796270088476731,6.54602842498638,1.31545096664132,3.68e-05,5301405,295312.408194023,0,0,0,0,0,-300.902671553342,662767458
0.79314275862069,0.0588235294117647,-13.0731108862394,9.65766800834381,0.785461358902298,5.26226731106623,1.16883351209726,3.68e-05,5301405,295311.8506608,0,0,0,0,0,-293.214093657309,658561811
0.79314275862069,0.0588235294117647,-13.7476512789445,8.7330829726626,0.839755232370079,5.88591976045957,0.906979856974433,3.67999999999999e-05,5301405,295311.610470827,0,0,0,0,0,-298.425682194874,214474748
0.79314275862069,0.0588235294117647,-4.29745851798397,0.630977802757098,0.0576820415218528,-1.1030265032826,-3.14877495323626,3.68e-05,5301405,595310.21605382,0,0,0,0,0,-173.022630862216,7819197
0.79314275862069,0.0588235294117647,-4.23455412483884,0.625437672244039,0.0500103577751464,-1.11153168022075,-3.10267374182961,3.68e-05,5301405,595312.214262581,0,0,0,0,0,-172.668773434142,408294487
0.79314275862069,0.0588235294117647,-4.14039974063722,0.606500424971787,0.0422895671093059,-1.1571107971226,-3.04807872296736,3.68e-05,5301405,595312.244441092,0,0,0,0,0,-172.439627613493,107633115
0.79314275862069,0.0588235294117647,-4.19108881657738,0.616599897485835,0.0453946646563035,-1.13866353429643,-3.06962338538319,3.68e-05,5301405,595312.925139464,0,0,0,0,0,-172.476460062046,1062383988
0.79314275862069,0.0588235294117647,-4.12056049114681,0.605330834212092,0.0401489874309612,-1.15886387321305,-3.03636959613972,3.68e-05,5301405,595313.106510039,0,0,0,0,0,-172.417479419893,1067734989
0.79314275862069,0.0588235294117647,-14.4427257501062,9.98835538593818,0.756565901569696,6.36086338344244,-1.13214503136614,3.68e-05,5301405,70313.3337569226,0,0,0,0,0,-310.84798844558,799627164
0.79314275862069,0.0588235294117647,-13.9911759159414,10.7287875446996,0.785201020983757,5.81551370891589,-0.735924413493412,3.68000000000001e-05,5301405,70312.7066767412,0,0,0,0,0,-307.132341752274,447259487
0.79314275862069,0.0588235294117647,-14.6129627908766,10.4510865157964,0.733527412916853,5.43707849109718,-0.615502654020122,3.67999999999999e-05,5301405,70314.762859391,0,0,0,0,0,-309.866616634359,179218672
0.79314275862069,0.0588235294117647,-14.5392733157302,10.3356123874093,0.822525784416481,4.77713612910725,0.00113132606532011,3.68e-05,5301405,70312.7792441401,0,0,0,0,0,-304.864829159584,93691555
0.79314275862069,0.0588235294117647,-14.8809164886429,10.8383400321691,0.750301715117345,5.521396608614,0.420730663004121,3.68e-05,5301405,70312.280504435,0,0,0,0,0,-303.554801345842,709510806
0.79314275862069,0.0588235294117647,-5.91813458353804,1.36289305256529,0.538586217617434,-0.244429147158735,-1.17749344725321,3.68e-05,5301405,370314.527311851,0,0,0,0,0,-197.840175550935,438218767
0.79314275862069,0.0588235294117647,-2.21961347413815,1.6811091172959,0.793347717789499,3.8448356240826,2.53402856982678,3.68e-05,5301405,370313.33005461,0,0,0,0,0,-209.317887270374,932418310
0.79314275862069,0.0588235294117647,0.0510434601170786,1.44353218663491,0.74438022753194,3.76500258684261,1.93535477815004,3.67999999999999e-05,5301405,370311.557225112,0,0,0,0,0,-195.518513603393,1028973607
0.79314275862069,0.0588235294117647,-4.13450679962219,0.549083395359226,0.0390816522796667,-1.29952564375415,-3.06441561219364,3.68e-05,5301405,370312.463658394,0,0,0,0,0,-169.293023322632,992784824
0.79314275862069,0.0588235294117647,-4.21819472238221,0.567808413161931,0.0415270726701449,-1.27606367609887,-3.04361630245008,3.68e-05,5301405,370313.30102466,0,0,0,0,0,-169.477169290871,911232624
0.79314275862069,0.0588235294117647,-11.4389711750464,0.0618676354851121,0.0275601685475735,-0.872896984149405,-1.00399986365632,3.68e-05,5301405,220313.317274132,0,0,0,0,0,-807.34169858132,85769578
0.79314275862069,0.0588235294117647,-11.2879250892878,0.040115619650597,0.0881404217881301,-3.26462026284481,-2.15404550432739,3.68000000000001e-05,5301405,220312.945414361,0,0,0,0,0,-986.451522463927,170249586
0.79314275862069,0.0588235294117647,-11.3768323518516,0.032067610445717,0.109555535183962,-3.28493871345073,-2.40673781626813,3.68e-05,5301405,220313.326515389,0,0,0,0,0,-986.439300263272,77303315
0.79314275862069,0.0588235294117647,-11.4311229230509,0.0357209609431982,0.103124771483364,-3.24994366241205,-2.30737047890612,3.68e-05,5301405,220312.690305726,0,0,0,0,0,-986.433204190565,614773162
0.79314275862069,0.0588235294117647,-11.4914413275909,0.0299847737586042,0.117357524907888,-3.44751144770691,-2.42980497774411,3.68e-05,5301405,220313.170110748,0,0,0,0,0,-986.430068172329,558226987
0.79314275862069,0.0588235294117647,0.531430094519596,1.43938948155002,0.539589697351613,3.63037633631427,2.30314644964093,3.68000000000001e-05,5301405,520313.757306688,0,0,0,0,0,-195.189311313551,841401212
0.79314275862069,0.0588235294117647,0.524729825289159,1.43554380286909,0.537674434129842,3.62708488759014,2.31522762434475,3.68000000000001e-05,5301405,520310.567263449,0,0,0,0,0,-195.200316106486,645152429
0.79314275862069,0.0588235294117647,0.509291307023302,1.43411310966602,0.541871250225309,3.64026334735579,2.27106105290708,3.68e-05,5301405,520312.835792311,0,0,0,0,0,-195.188756993375,1031750792
0.79314275862069,0.0588235294117647,0.539481690543499,1.43755615060716,0.534406176073311,3.61718518681,2.36897910726017,3.68e-05,5301405,520311.664790507,0,0,0,0,0,-195.218415467365,975619360
0.79314275862069,0.0588235294117647,0.525062301793028,1.43443175712556,0.546466087765899,3.63185323319216,2.30238853531352,3.68e-05,5301405,520313.728188576,0,0,0,0,0,-195.196322370493,507398192
0.827618965517241,0.0588235294117647,-9.75332882071395,3.77952246898491,0.724691813563917,3.52971149009228,0.544081981780267,3.68e-05,5301405,346876.287267048,0,0,0,0,0,-254.918357862715,772719988
0.827618965517241,0.0588235294117647,-10.0123358722122,5.11157892768158,0.579910436404966,3.29978670541606,0.137339833169843,3.68e-05,5301405,346876.678341149,0,0,0,0,0,-263.968504729224,950160059
0.827618965517241,0.0588235294117647,-10.3688662684752,3.89190440609307,0.556957276535664,3.90193537006301,0.539030411831796,3.68e-05,5301405,346876.42291954,0,0,0,0,0,-268.447329644878,776830181
0.827618965517241,0.0588235294117647,-9.86492845158145,3.14069316872272,0.644333851790634,2.91929700647774,0.745402451405537,3.68000000000001e-05,5301405,346876.103730354,0,0,0,0,0,-251.440339475849,621678860
0.827618965517241,0.0588235294117647,-9.98151768475622,3.92222618546037,0.651780623756206,3.84645092870457,0.202585117820822,3.68e-05,5301405,346876.205353142,0,0,0,0,0,-261.755999620383,647435967
0.827618965517241,0.0588235294117647,-4.28032554749124,0.503371715426639,0.321144564966624,-1.5521788035843,-3.4707816928691,3.68e-05,5301405,46874.7683066326,0,0,0,0,0,-171.074170083245,860563857
0.827618965517241,0.0588235294117647,-4.25359326716481,0.585592552217423,0.531045827230348,-1.45378292889916,-3.6564944700912,3.68e-05,5301405,46875.8427173654,0,0,0,0,0,-172.003027165641,849624431
0.827618965517241,0.0588235294117647,-4.23316455938653,0.589376988231537,0.624542469033699,-1.48069520897188,-3.66647916991075,3.68e-05,5301405,46875.3057126523,0,0,0,0,0,-172.589046537852,231781320
0.827618965517241,0.0588235294117647,-4.31235827831078,0.517048494023924,0.365048459107282,-1.5173942749252,-3.48499212851857,3.68e-05,5301405,46878.2021360055,0,0,0,0,0,-171.025076844685,783756887
0.827618965517241,0.0588235294117647,-4.26103693524932,0.541359359704708,0.372074825711239,-1.5251444104722,-3.53149548800035,3.68e-05,5301405,46878.3940954499,0,0,0,0,0,-171.208591996695,264561683
0.827618965517241,0.0588235294117647,-16.3118344779625,11.462716647814,0.736722792000171,1.30947339912723,2.28279491849791,3.68e-05,5301405,496874.506040255,0,0,0,0,0,-301.184052131473,114528892
0.827618965517241,0.0588235294117647,-16.3257126165232,13.5194172353375,0.738086087932614,1.56203410221449,2.21992372214999,3.68e-05,5301405,496874.121003496,0,0,0,0,0,-303.359989721932,587755730
0.827618965517241,0.0588235294117647,-15.3999798695946,7.90371278754193,0.853986629539735,1.25083994329085,2.28841890736503,3.68e-05,5301405,496875.270354117,0,0,0,0,0,-294.785873103172,963599880
0.827618965517241,0.0588235294117647,-14.9298824884823,9.19011166959248,0.668718669816381,0.705496606457008,2.1080788780049,3.67999999999999e-05,5301405,496874.571168392,0,0,0,0,0,-290.302849931784,645817656
0.827618965517241,0.0588235294117647,-15.923300372243,10.395853508863,0.816147409099029,0.941210948227752,2.28487080542589,3.68e-05,5301405,496874.917071594,0,0,0,0,0,-294.779809076754,170466975
