"","time","sim_data_S_over_N_median","sim_data_S_over_N_low_Q","sim_data_S_over_N_high_Q","combo_num"
"7500",485,0.69681959202725,0.647344647756439,0.73677503016476,289
"7501",516,0.687313121929107,0.637651093721,0.728259193931463,289
"7502",546,0.685345303303498,0.635671254471767,0.726135767147467,289
"7503",577,0.68511119138437,0.63548843269671,0.725758258150342,289
"7504",608,0.685274391067884,0.635744740789211,0.725856877520562,289
"7505",638,0.685552900607889,0.636091296963302,0.726076608675376,289
"7506",669,0.685870504816247,0.636478975330609,0.726313748987253,289
"7507",699,0.686154289691927,0.636834079290683,0.726516617229224,289
"7508",730,0.686377284993817,0.637183270620703,0.726571210570784,289
"7509",761,0.686378254284412,0.637446414077082,0.726260747567151,289
"7510",790,0.686242221864707,0.637646790230792,0.725549368281701,289
"7511",821,0.686054764558161,0.637910684413859,0.72485320490503,289
"7512",851,0.686110998728044,0.638251500357524,0.724698863956167,289
"7513",882,0.686364280662473,0.638639853241056,0.724860758434366,289
"7514",912,0.686683272182418,0.639025736190095,0.725117246583187,289
"7515",151,0.91389890947613,0.910586535908311,0.917267311867958,290
"7516",181,0.898738589641656,0.894469578531662,0.903395587800025,290
"7517",212,0.893342818291051,0.888773652569381,0.898237351563043,290
"7518",243,0.891243798181665,0.886485303627565,0.89631388850967,290
"7519",273,0.890274517319397,0.885352115693875,0.895323322004115,290
"7520",304,0.889319447258024,0.884328673240772,0.894304644521644,290
"7521",334,0.887548765681992,0.882495336479199,0.892545293477779,290
"7522",365,0.881367239951144,0.875422240509766,0.886905771570003,290
"7523",396,0.857809727581124,0.847281751424326,0.866634823672149,290
"7524",424,0.805905544508506,0.786813358860781,0.825624075950143,290
"7525",455,0.737890819541025,0.708672986852671,0.770924420997058,290
"7526",485,0.697955741142849,0.664364727162577,0.73686348618742,290
"7527",516,0.683870006615384,0.648305535688161,0.72295894923787,290
"7528",546,0.68032700744848,0.644573520681965,0.719037551109138,290
"7529",577,0.679625718833227,0.643902123875582,0.718164690247745,290
"7530",608,0.679729036648167,0.644020922309974,0.718124911399129,290
"7531",638,0.679990970299899,0.644305872550072,0.718294680196211,290
"7532",669,0.680291635228783,0.644647889839673,0.718530348848232,290
"7533",699,0.680563558804175,0.644997338908358,0.71872902593825,290
"7534",730,0.680797961504677,0.645310723762166,0.718818425700608,290
"7535",761,0.680818010462738,0.645522871136089,0.718565075576784,290
"7536",790,0.680649297356727,0.64564143620702,0.717911330918564,290
"7537",821,0.680491256458164,0.64581396325893,0.717193398520069,290
"7538",851,0.680549997600746,0.646098028159297,0.716917781738589,290
"7539",882,0.680815310136467,0.64646349917057,0.71702528056369,290
"7540",912,0.681155012909693,0.646835306367394,0.71728168521176,290
"7541",151,0.918188386041984,0.914503890950434,0.920857274690102,291
"7542",181,0.905380887755154,0.900258084888543,0.9085115575607,291
"7543",212,0.900675024067501,0.895293622467824,0.903895839786981,291
"7544",243,0.898866062976683,0.893465379576068,0.902194167750236,291
"7545",273,0.897879153907601,0.892515701257796,0.901320436487785,291
"7546",304,0.896822845403455,0.891540410348172,0.900414577872757,291
"7547",334,0.894863957769688,0.88953753539478,0.898512394106395,291
"7548",365,0.887330814781782,0.881117478717931,0.891660206693913,291
